,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,clicking_practice_trial_number,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
1081,103,List3,Prac,Fruit_Susan_Tuesday,,Slience,2.0,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi9', 'aoi9', 'aoi10', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,one,0
1082,103,List3,Prac,Stationary_Michael_Monday,,Residue_stationary,3.0,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi7', 'aoi7', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
1083,103,List3,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4.0,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi10', 'aoi10', 'aoi10', 'aoi10']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,one,0
1084,103,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl with forks.,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,noDet,1
1085,103,List3,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl with two forks.,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
1086,103,List3,Exp,,BoySomeSusanPears,,,1,7.0,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with pears,7140.0,fruit,big,,2,8.0,,boy,,3_pears,1.0,,boy,1,1,noDet,1
1087,103,List3,Exp,,GirlThreeAmyForks,,,4,10.0,num,,AOI3,AOI9,three,,34,44-22,Amy's,,Click on the girl that has three of Amy's forks,3.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with forks,7634.0,kitchenwares,big,,3,9.0,,girl,,3_forks,2.0,,girl,1,1,noDet,1
1088,103,List3,Exp,,GirlThreeAmySpoons,,,4,10.0,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with spoons,7125.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,3.0,,girl,1,1,noDet,1
1089,103,List3,Exp,,GirlSomeAmyForks,,,3,9.0,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with three forks,5821.0,kitchenwares,big,,4,10.0,,girl,,3_forks,4.0,,girl,1,1,three,1
1090,103,List3,Exp,,BoyTwoSusanPears,,,2,8.0,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with pears,5910.0,fruit,small,,1,7.0,,boy,,2_pears,5.0,,boy,1,1,noDet,1
1091,103,List3,Exp,,GirlAllMichaelErasers,,,3,9.0,all,,AOI4,AOI10,all,,9,33-33,Michael's,,Click on the girl that has all of Michael's erasers,3.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with three erasers,5954.0,stationeries,big,,4,10.0,,girl,,3_erasers,6.0,,girl,1,1,three,1
1092,103,List3,Filler,,BoyFourMichaelScissors,,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with scissors,5624.0,stationeries,big,,1,7.0,,boy,,4_scissors,7.0,,boy,1,1,noDet,1
1093,103,List3,Filler,,GirlFourMichaelPencils,,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,7411.0,stationeries,big,,4,10.0,,girl,,4_pencils,8.0,,girl,1,1,noDet,1
1094,103,List3,Filler,,BoyOneAmyPlates,,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with a plate,6892.0,kitchenwares,small,,1,7.0,,boy,,1_plate,9.0,,boy,1,1,a,1
1095,103,List3,Exp,,BoyThreeMichaelPencils,,,1,7.0,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3.0,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with three pencils,6763.0,stationeries,big,,2,8.0,,boy,,3_pencils,10.0,,boy,1,1,three,1
1096,103,List3,Filler,,GirlFourAmyKnives,,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with knives,6377.0,kitchenwares,big,,3,9.0,,girl,,4_knives,11.0,,girl,1,1,noDet,1
1097,103,List3,Exp,,GirlAllSusanOranges,,,4,10.0,all,,AOI3,AOI9,all,,5,33-33,Susan's,,Click on the girl that has all of Susan's oranges,3.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with three oranges,8392.0,fruit,big,,3,9.0,,girl,,3_oranges,12.0,,girl,1,1,three,1
1098,103,List3,Exp,,GirlSomeAmyKnives,,,4,10.0,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,5469.0,kitchenwares,big,,3,9.0,,girl,,3_knives,13.0,,girl,1,1,noDet,1
1099,103,List3,Exp,,BoySomeAmySpoons,,,2,8.0,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3.0,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with spoons,4814.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,14.0,,boy,1,1,noDet,1
1100,103,List3,Exp,,BoyThreeSusanApples,,,2,8.0,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with apples,5085.0,fruit,big,,1,7.0,,boy,,3_apples,15.0,,boy,1,1,noDet,1
1101,103,List3,Exp,,BoyAllMichaelPencils,,,1,7.0,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,6645.0,stationeries,small,,2,8.0,,boy,,2_pencils,16.0,,boy,1,1,noDet,1
1102,103,List3,Exp,,BoyAllMichaelRulers,,,2,8.0,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with two rulers,5467.0,stationeries,small,,1,7.0,,boy,,2_rulers,17.0,,boy,1,1,two,1
1103,103,List3,Exp,,GirlTwoAmyKnives,,,4,10.0,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two knives,6150.0,kitchenwares,small,,3,9.0,,girl,,2_knives,18.0,,girl,1,1,two,1
1104,103,List3,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,3.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with bananas,5211.0,fruit,big,,2,8.0,,boy,,4_bananas,19.0,,boy,1,1,noDet,1
1105,103,List3,Exp,,GirlSomeSusanOranges,,,3,9.0,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with two oranges,5537.0,fruit,small,,4,10.0,,girl,,2_oranges,20.0,,girl,1,1,two,1
1106,103,List3,Filler,,GirlOneSusanPears,,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,3.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with a pear,4791.0,fruit,small,,4,10.0,,girl,,1_pear,21.0,,girl,1,1,a,1
1107,103,List3,Exp,,BoyAllSusanApples,,,2,8.0,all,,AOI1,AOI7,all,,24,44-22,Susan's,,Click on the boy that has all of Susan's apples,3.0,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with two apples,4912.0,fruit,small,,1,7.0,,boy,,2_apples,22.0,,boy,1,1,two,1
1108,103,List3,Exp,,BoyAllAmyKnives,,,1,7.0,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with knives,4997.0,kitchenwares,big,,2,8.0,,boy,,3_knives,23.0,,boy,1,1,noDet,1
1109,103,List3,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with plates,5249.0,kitchenwares,big,,4,10.0,,girl,,4_plates,24.0,,girl,1,1,noDet,1
1110,103,List3,Exp,,BoySomeSusanApples,,,2,8.0,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3.0,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with two apples,5483.0,fruit,small,,1,7.0,,boy,,2_apples,25.0,,boy,1,1,two,1
1111,103,List3,Exp,,GirlThreeSusanBananas,,,3,9.0,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with bananas,6096.0,fruit,big,,4,10.0,,girl,,3_bananas,26.0,,girl,1,1,noDet,1
1112,103,List3,Exp,,GirlSomeMichaelScissors,,,4,10.0,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with scissors,6796.0,stationeries,big,,3,9.0,,girl,,3_scissors,27.0,,girl,1,1,noDet,1
1113,103,List3,Exp,,GirlThreeMichaelRulers,,,3,9.0,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with three rulers,5145.0,stationeries,big,,4,10.0,,girl,,3_rulers,28.0,,girl,1,1,three,1
1114,103,List3,Exp,,BoySomeAmyPlates,,,1,7.0,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with two plates,6322.0,kitchenwares,small,,2,8.0,,boy,,2_plates,29.0,,boy,1,1,two,1
1115,103,List3,Exp,,BoyAllAmyForks,,,1,7.0,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with two forks,4681.0,kitchenwares,small,,2,8.0,,boy,,2_forks,30.0,,boy,1,1,two,1
1116,103,List3,Exp,,GirlAllSusanPears,,,3,9.0,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with pears,4501.0,fruit,big,,4,10.0,,girl,,3_pears,31.0,,girl,1,1,noDet,1
1117,103,List3,Exp,,GirlAllMichaelScissors,,,4,10.0,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,5438.0,stationeries,big,,3,9.0,,girl,,3_scissors,32.0,,girl,1,1,noDet,1
1118,103,List3,Exp,,GirlSomeMichaelErasers,,,4,10.0,some,,AOI3,AOI9,some,,8,33-33,Michael's,,Click on the girl that has some of Michael's erasers,3.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with two erasers,6517.0,stationeries,small,,3,9.0,,girl,,2_erasers,33.0,,girl,1,1,two,1
1119,103,List3,Exp,,GirlSomeMichaelRulers,,,3,9.0,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with rulers,4365.0,stationeries,big,,4,10.0,,girl,,3_rulers,34.0,,girl,1,1,noDet,1
1120,103,List3,Filler,,BoyOneMichaelRulers,,,1,7.0,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3.0,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with a ruler,5205.0,stationeries,small,,2,8.0,,boy,,1_ruler,35.0,,boy,1,1,a,1
1121,103,List3,Exp,,BoyTwoAmyPlates,,,2,8.0,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with two plates,5746.0,kitchenwares,small,,1,7.0,,boy,,2_plates,36.0,,boy,1,1,two,1
1122,103,List3,Filler,,BoyOneSusanApples,,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with an apple,5091.0,fruit,small,,1,7.0,,boy,,1_apple,37.0,,boy,1,1,a,1
1123,103,List3,Exp,,BoySomeSusanBananas,,,2,8.0,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with bananas,4508.0,fruit,big,,1,7.0,,boy,,3_bananas,38.0,,boy,1,1,noDet,1
1124,103,List3,Exp,,GirlAllSusanBananas,,,3,9.0,all,,AOI4,AOI10,all,,23,44-22,Susan's,,Click on the girl that has all of Susan's bananas,3.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with bananas,6653.0,fruit,small,,4,10.0,,girl,,2_bananas,39.0,,girl,1,1,noDet,1
1125,103,List3,Filler,,GirlOneMichaelErasers,,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with an eraser,5594.0,stationeries,small,,3,9.0,,girl,,1_eraser,40.0,,girl,1,1,a,1
1126,103,List3,Exp,,BoyAllAmySpoons,,,2,8.0,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with two spoons,5364.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,41.0,,boy,1,1,two,1
1127,103,List3,Exp,,BoySomeMichaelPencils,,,1,7.0,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with two pencils,5737.0,stationeries,small,,2,8.0,,boy,,2_pencils,42.0,,boy,1,1,two,1
1128,103,List3,Filler,,BoyOneAmySpoons,,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon,4651.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,43.0,,boy,1,1,a,1
1129,103,List3,Exp,,BoyTwoMichaelScissors,,,1,7.0,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with scissors,4881.0,stationeries,small,,2,8.0,,boy,,2_scissors,44.0,,boy,1,1,noDet,1
1130,103,List3,Exp,,GirlTwoSusanOranges,,,3,9.0,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with two oranges,5251.0,fruit,small,,4,10.0,,girl,,2_oranges,45.0,,girl,1,1,two,1
1131,103,List3,Exp,,BoyTwoMichaelErasers,,,1,7.0,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two erasers,4545.0,stationeries,small,,2,8.0,,boy,,2_erasers,46.0,,boy,1,1,two,1
1132,103,List3,Exp,,GirlAllAmyPlates,,,4,10.0,all,,AOI3,AOI9,all,,13,33-33,Amy's,,Click on the girl that has all of Amy's plates,3.0,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with plates,4927.0,kitchenwares,big,,3,9.0,,girl,,3_plates,47.0,,girl,1,1,noDet,1
1133,103,List3,Filler,,GirlFourSusanOranges,,,4,10.0,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3.0,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with oranges,4823.0,fruit,big,,3,9.0,,girl,,4_oranges,48.0,,girl,1,1,noDet,1
1134,91,List3,Prac,Fruit_Susan_Monday,,Fruit_residue,1.0,2,,,two,AOI1,AOI7,,two,1,33-33,Susan,Click on the boy that has two of Susan's apples,,,2_apples,girl,3_bananas,2_pears,3_oranges,1_apple,1_pear,boy,boy,girl,apples,D3_pears,D3_bananas,D3_oranges,clicking practice,,BoyTwoSusanapples,"['aoi9', 'aoi7', 'aoi7', 'aoi7']",,fruit,,small,1,,boy,,2_apples,,,,noGender,1,0,noDet,1
1135,91,List3,Prac,Fruit_Susan_Tuesday,,Slience,2.0,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi7', 'aoi9', 'aoi10', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,one,0
1136,91,List3,Prac,Stationary_Michael_Monday,,Residue_stationary,3.0,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi7', 'aoi7', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
1137,91,List3,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4.0,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi7', 'aoi9', 'aoi10', 'aoi10']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,one,0
1138,91,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl that has knives,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,noDet,1
1139,91,List3,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl with the forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,noDet,1
1140,91,List3,Exp,,GirlSomeAmyKnives,,,4,10.0,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with three knives,10744.0,kitchenwares,big,,3,9.0,,girl,,3_knives,1.0,,girl,1,1,three,1
1141,91,List3,Exp,,BoySomeSusanApples,,,2,8.0,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3.0,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with two apples,6664.0,fruit,small,,1,7.0,,boy,,2_apples,2.0,,boy,1,1,two,1
1142,91,List3,Filler,,GirlFourMichaelPencils,,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with all of the pencils,16712.0,stationeries,big,,4,10.0,,girl,,4_pencils,3.0,,girl,1,1,all,1
1143,91,List3,Filler,,BoyOneAmySpoons,,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with one spoon,29697.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,4.0,,boy,1,1,one,1
1144,91,List3,Exp,,GirlThreeMichaelRulers,,,3,9.0,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with three rulers,5471.0,stationeries,big,,4,10.0,,girl,,3_rulers,5.0,,girl,1,1,three,1
1145,91,List3,Exp,,BoyTwoMichaelErasers,,,1,7.0,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two erasers,3760.0,stationeries,small,,2,8.0,,boy,,2_erasers,6.0,,boy,1,1,two,1
1146,91,List3,Filler,,BoyFourSusanBananas,,,1,7.0,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,3.0,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with all of the banans,7560.0,fruit,big,,2,8.0,,boy,,4_bananas,7.0,,boy,1,0,all,1
1147,91,List3,Exp,,BoyTwoAmyPlates,,,2,8.0,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3.0,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with all of the plates,11328.0,kitchenwares,small,,1,7.0,,boy,,2_plates,8.0,,boy,1,1,all,1
1148,91,List3,Filler,,BoyOneSusanApples,,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with one apple,3304.0,fruit,small,,1,7.0,,boy,,1_apple,9.0,,boy,1,1,one,1
1149,91,List3,Filler,,GirlFourAmyPlates,,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with all of the plates,5103.0,kitchenwares,big,,4,10.0,,girl,,4_plates,10.0,,girl,1,1,all,1
1150,91,List3,Exp,,BoySomeAmyPlates,,,1,7.0,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with two plates,3456.0,kitchenwares,small,,2,8.0,,boy,,2_plates,11.0,,boy,1,1,two,1
