condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,totalLooks,Sum,Proportion
nocontrast,thin,line,red,TlessC,40,prior,target,rel,69,305,0.226229508196721
nocontrast,thin,line,red,TmoreC,40,adjective,competitor,rel,55,293,0.187713310580205
nocontrast,thin,line,red,TmoreC,40,adjective,distractor,rel,38,293,0.129692832764505
nocontrast,thin,line,red,TmoreC,40,adjective,distractor.contrast,rel,11,293,0.037542662116041
nocontrast,thin,line,red,TmoreC,40,adjective,target,rel,189,293,0.645051194539249
nocontrast,thin,line,red,TmoreC,40,noun,competitor,rel,0,34,0
nocontrast,thin,line,red,TmoreC,40,noun,distractor,rel,4,34,0.117647058823529
nocontrast,thin,line,red,TmoreC,40,noun,distractor.contrast,rel,3,34,0.0882352941176471
nocontrast,thin,line,red,TmoreC,40,noun,target,rel,27,34,0.794117647058823
nocontrast,thin,line,red,TmoreC,40,prior,competitor,rel,37,332,0.11144578313253
nocontrast,thin,line,red,TmoreC,40,prior,distractor,rel,163,332,0.490963855421687
nocontrast,thin,line,red,TmoreC,40,prior,distractor.contrast,rel,44,332,0.132530120481928
nocontrast,thin,line,red,TmoreC,40,prior,target,rel,88,332,0.265060240963855
nocontrast,wide,oval,green,TlessC,25,adjective,competitor,rel,119,269,0.442379182156134
nocontrast,wide,oval,green,TlessC,25,adjective,distractor,rel,48,269,0.178438661710037
nocontrast,wide,oval,green,TlessC,25,adjective,distractor.contrast,rel,34,269,0.12639405204461
nocontrast,wide,oval,green,TlessC,25,adjective,target,rel,68,269,0.252788104089219
nocontrast,wide,oval,green,TlessC,25,prior,competitor,rel,43,234,0.183760683760684
nocontrast,wide,oval,green,TlessC,25,prior,distractor,rel,111,234,0.474358974358974
nocontrast,wide,oval,green,TlessC,25,prior,distractor.contrast,rel,40,234,0.170940170940171
nocontrast,wide,oval,green,TlessC,25,prior,target,rel,40,234,0.170940170940171
nocontrast,wide,oval,green,TmoreC,25,adjective,competitor,rel,100,250,0.4
nocontrast,wide,oval,green,TmoreC,25,adjective,distractor,rel,23,250,0.092
nocontrast,wide,oval,green,TmoreC,25,adjective,distractor.contrast,rel,33,250,0.132
nocontrast,wide,oval,green,TmoreC,25,adjective,target,rel,94,250,0.376
nocontrast,wide,oval,green,TmoreC,25,prior,competitor,rel,73,177,0.412429378531073
nocontrast,wide,oval,green,TmoreC,25,prior,distractor,rel,42,177,0.23728813559322
nocontrast,wide,oval,green,TmoreC,25,prior,distractor.contrast,rel,10,177,0.0564971751412429
nocontrast,wide,oval,green,TmoreC,25,prior,target,rel,52,177,0.293785310734463
nocontrast,wide,rectangle,yellow,TlessC,35,adjective,competitor,rel,11,274,0.0401459854014599
nocontrast,wide,rectangle,yellow,TlessC,35,adjective,distractor,rel,127,274,0.463503649635036
nocontrast,wide,rectangle,yellow,TlessC,35,adjective,distractor.contrast,rel,37,274,0.135036496350365
nocontrast,wide,rectangle,yellow,TlessC,35,adjective,target,rel,99,274,0.361313868613139
nocontrast,wide,rectangle,yellow,TlessC,35,prior,competitor,rel,87,288,0.302083333333333
nocontrast,wide,rectangle,yellow,TlessC,35,prior,distractor,rel,114,288,0.395833333333333
nocontrast,wide,rectangle,yellow,TlessC,35,prior,distractor.contrast,rel,67,288,0.232638888888889
nocontrast,wide,rectangle,yellow,TlessC,35,prior,target,rel,20,288,0.0694444444444444
nocontrast,wide,rectangle,yellow,TmoreC,35,adjective,competitor,rel,8,255,0.0313725490196078
nocontrast,wide,rectangle,yellow,TmoreC,35,adjective,distractor,rel,60,255,0.235294117647059
nocontrast,wide,rectangle,yellow,TmoreC,35,adjective,distractor.contrast,rel,64,255,0.250980392156863
nocontrast,wide,rectangle,yellow,TmoreC,35,adjective,target,rel,123,255,0.482352941176471
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,competitor,rel,62,260,0.238461538461538
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,distractor,rel,49,260,0.188461538461538
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,distractor.contrast,rel,64,260,0.246153846153846
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,target,rel,85,260,0.326923076923077
