workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,modifier,modifier_use,noun,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
710,List2,bobcat_big.jpg,semantic_contrast,Click on the one dollarbills,.loc2,.loc4,.loc1,.loc3,one,modifier,dollarbills,bad,"['loc2', 'loc2', 'loc3']","[1358, 1989, 3189]",juicer_small.jpg,daisies.jpg,dollarbills_five.jpg,dollarbills_one.jpg,130,filler10,filler,295,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,helmet_big.jpg,no_contrast,Click on the big hat,.loc4,.loc2,.loc1,.loc3,big,modifier,hat,bad,"['loc4', 'loc4', 'loc3']","[1425, 2032, 2842]",wreath_small.jpg,onion_small.jpg,onion_small.jpg,hat_big.jpg,25,test25,test,296,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,accordion_big.jpg,contrast_control,Click on the lizard,.loc1,.loc3,.loc4,.loc2,big,no_modifier,lizard,bad,"['loc1', 'loc2']","[990, 2055]",accordion_small.jpg,lizard_small.jpg,chowchow_small.jpg,lizard_big.jpg,225,filler105,filler,297,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,turkey_big.jpg,semantic_contrast,Click on the electric guitar,.loc1,.loc2,.loc3,.loc4,electric,modifier,guitar,bad,"['loc1', 'loc4', 'loc4']","[1356, 2982, 3500]",horseshoe_small.jpg,cardinal.jpg,guitar_classic.jpg,guitar_electric.jpg,124,filler4,filler,298,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,pearls_big.jpg,contrast_control,Click on the trophy,.loc1,.loc2,.loc4,.loc3,small,no_modifier,trophy,bad,"['loc2', 'loc2']","[1171, 1988]",pearls_small.jpg,trophy_big.jpg,toyfarm_big.jpg,trophy_small.jpg,190,filler70,filler,299,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,cinnamonroll_big.jpg,no_contrast,Click on the hotdog,.loc3,.loc2,.loc1,.loc4,small,no_modifier,hotdog,bad,"['loc2', 'loc2']","[870, 1462]",frog_small.jpg,hotdog_big.jpg,violin_big.jpg,hotdog_small.jpg,93,train53,train,300,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,pineapple_big.jpg,contrast,Click on the small igloo,.loc4,.loc2,.loc1,.loc3,small,modifier,igloo,bad,"['loc2', 'loc1', 'loc3']","[802, 2153, 3045]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,301,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
710,List2,cigarette_big.jpg,semantic_contrast,Click on the open coffin,.loc2,.loc1,.loc4,.loc3,open,modifier,coffin,bad,"['loc1', 'loc3', 'loc3']","[1140, 2369, 3150]",braidedloaf_small.jpg,fruitcake.jpg,coffin_closed.jpg,coffin_open.jpg,140,filler20,filler,302,[],42,Yes,,4,1,,Female,English,I don't think so,Chrome,Windows,1440,2560,15.152783333333334,
720,List2,tape_big.jpg,contrast,Click on the big bunny,.loc2,.loc1,.loc3,.loc4,big,modifier,bunny,bad,"['loc4', 'loc4', 'loc4']","[5968, 7793, 9664]",lightbulb_small.jpg,bunny_small.jpg,bunny_small.jpg,bunny_big.jpg,17,test17,test,3,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,candycanes_big.jpg,contrast,Click on the small snail,.loc4,.loc2,.loc3,.loc1,small,modifier,snail,bad,"['loc3', 'loc1', 'loc1']","[4390, 6319, 7435]",radish_small.jpg,alien_big.jpg,snail_big.jpg,snail_small.jpg,76,train36,train,4,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,cork_big.jpg,contrast,Click on the small hammer,.loc2,.loc1,.loc4,.loc3,small,modifier,hammer,bad,"['loc4', 'loc3', 'loc3']","[4471, 5812, 6346]",yoyo_small.jpg,hammer_big.jpg,hammer_big.jpg,hammer_small.jpg,1,test1,test,5,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,tambourine_big.jpg,contrast_control,Click on the basket,.loc2,.loc3,.loc4,.loc1,big,no_modifier,basket,bad,"['loc2', 'loc1']","[2785, 4619]",tambourine_small.jpg,basket_small.jpg,toyhammer_small.jpg,basket_big.jpg,209,filler89,filler,6,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,harmonica_big.jpg,no_contrast,Click on the screen,.loc3,.loc1,.loc2,.loc4,big,no_modifier,screen,bad,"['loc2', 'loc4']","[3944, 5564]",peanut_small.jpg,screen_small.jpg,necklace_small.jpg,screen_big.jpg,112,train72,train,7,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,fishingpole_big.jpg,contrast,Click on the small saw,.loc3,.loc4,.loc2,.loc1,small,modifier,saw,bad,"['loc4', 'loc2', 'loc1']","[2643, 6281, 7404]",dart_small.jpg,potatochips_big.jpg,saw_big.jpg,saw_small.jpg,50,train10,train,8,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,brusselsprout_big.jpg,semantic_contrast,Click on the tricolor pasta,.loc4,.loc3,.loc2,.loc1,tricolor,modifier,pasta,bad,"['loc1', 'loc1', 'loc1']","[1797, 2774, 3513]",lemur_small.jpg,mortarandpestle.jpg,pasta_tortellini.jpg,pasta_tricolor.jpg,137,filler17,filler,9,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pinecone_big.jpg,no_contrast,Click on the boots,.loc4,.loc1,.loc2,.loc3,small,no_modifier,boots,bad,"['loc4', 'loc1']","[2278, 3372]",pancakes_small.jpg,boots_big.jpg,paperbag_big.jpg,boots_small.jpg,81,train41,train,10,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,carkeys_big.jpg,semantic_contrast,Click on the coffee cup,.loc3,.loc4,.loc1,.loc2,coffee,modifier,cup,bad,"['loc3', 'loc2', 'loc2']","[2222, 3608, 4351]",oven_small.jpg,icecubetray.jpg,cup_plastic.jpg,cup_coffee.jpg,149,filler29,filler,11,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pill_hard.jpg,semantic_control,Click on the radish,.loc2,.loc3,.loc1,.loc4,small,no_modifier,radish,bad,"['loc2', 'loc4']","[2217, 3615]",pill_capsule.jpg,radish_big.jpg,bikewithbasket_big.jpg,radish_small.jpg,256,filler136,filler,12,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,turnip_big.jpg,semantic_contrast,Click on the fivecent coins,.loc4,.loc2,.loc3,.loc1,fivecent,modifier,coins,bad,"['loc1', 'loc1', 'loc1']","[1643, 3807, 4660]",pomegranate_small.jpg,rake.jpg,coins_tencent.jpg,coins_fivecent.jpg,160,filler40,filler,13,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,shield_big.jpg,semantic_contrast,Click on the convertible car,.loc3,.loc4,.loc1,.loc2,convertible,modifier,car,bad,"['loc2', 'loc2', 'loc2']","[1647, 2677, 3179]",plum_small.jpg,pocketwatch.jpg,car_sedan.jpg,car_convertible.jpg,158,filler38,filler,14,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,sponge_big.jpg,no_contrast,Click on the small monkey,.loc1,.loc2,.loc3,.loc4,small,modifier,monkey,bad,"['loc2', 'loc4', 'loc4']","[2034, 5105, 5719]",sportsbag_small.jpg,grapes_big.jpg,grapes_big.jpg,monkey_small.jpg,39,test39,test,15,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,duster_pink.jpg,semantic_control,Click on the gumballmachine,.loc4,.loc3,.loc1,.loc2,big,no_modifier,gumballmachine,bad,"['loc2', 'loc2']","[2533, 3526]",duster_turquoise.jpg,gumballmachine_small.jpg,paintroller_small.jpg,gumballmachine_big.jpg,267,filler147,filler,16,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,dalmatian_big.jpg,contrast_control,Click on the dinosaur,.loc4,.loc2,.loc1,.loc3,big,no_modifier,dinosaur,bad,"['loc2', 'loc2']","[1656, 2500]",dalmatian_small.jpg,dinosaur_small.jpg,screwdriver_small.jpg,dinosaur_big.jpg,191,filler71,filler,17,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,parfait_stemglass.jpg,semantic_control,Click on the eggs,.loc4,.loc2,.loc1,.loc3,small,no_modifier,eggs,bad,"['loc2', 'loc2']","[1719, 2460]",parfait_cup.jpg,eggs_big.jpg,pinata_big.jpg,eggs_small.jpg,242,filler122,filler,18,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,wreath_big.jpg,contrast_control,Click on the kangaroo,.loc1,.loc2,.loc3,.loc4,small,no_modifier,kangaroo,bad,"['loc2', 'loc2']","[1289, 2017]",wreath_small.jpg,kangaroo_big.jpg,ghost_big.jpg,kangaroo_small.jpg,238,filler118,filler,19,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,stove_big.jpg,contrast_control,Click on the gun,.loc3,.loc2,.loc1,.loc4,big,no_modifier,gun,bad,"['loc3', 'loc4']","[2184, 3461]",stove_small.jpg,gun_small.jpg,bush_small.jpg,gun_big.jpg,223,filler103,filler,20,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,bowtie_big.jpg,no_contrast,Click on the owl,.loc4,.loc3,.loc1,.loc2,small,no_modifier,owl,bad,"['loc2', 'loc2']","[1506, 2177]",faucet_small.jpg,owl_big.jpg,house_big.jpg,owl_small.jpg,97,train57,train,21,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,kiwi_big.jpg,contrast,Click on the big target,.loc2,.loc3,.loc1,.loc4,big,modifier,target,bad,"['loc2', 'loc2', 'loc4']","[1155, 1911, 2977]",toyhammer_small.jpg,clarinet_small.jpg,target_small.jpg,target_big.jpg,59,train19,train,22,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,dustpan_big.jpg,semantic_contrast,Click on the rainbow slinky,.loc1,.loc4,.loc2,.loc3,rainbow,modifier,slinky,bad,"['loc1', 'loc3', 'loc3']","[1668, 2701, 3138]",measuringcups_small.jpg,golfiron.jpg,slinky_silver.jpg,slinky_rainbow.jpg,143,filler23,filler,23,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,filingcabinet_black.jpg,semantic_control,Click on the bananas,.loc1,.loc4,.loc2,.loc3,big,no_modifier,bananas,bad,"['loc2', 'loc4']","[1285, 2533]",filingcabinet_gray.jpg,bananas_small.jpg,nailpolish_small.jpg,bananas_big.jpg,271,filler151,filler,24,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,gummybears_big.jpg,semantic_contrast,Click on the glazed donut,.loc3,.loc1,.loc2,.loc4,glazed,modifier,donut,bad,"['loc2', 'loc4', 'loc4']","[1284, 2508, 2872]",organ_small.jpg,lighter.jpg,donut_powdered.jpg,donut_glazed.jpg,148,filler28,filler,25,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pooltable_big.jpg,contrast,Click on the small banjo,.loc1,.loc3,.loc2,.loc4,small,modifier,banjo,bad,"['loc1', 'loc2', 'loc4']","[1163, 3056, 4552]",crib_small.jpg,dropper_big.jpg,banjo_big.jpg,banjo_small.jpg,68,train28,train,26,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,wheelchair_big.jpg,contrast_control,Click on the stoplight,.loc2,.loc3,.loc4,.loc1,small,no_modifier,stoplight,bad,"['loc2', 'loc3']","[1280, 2508]",wheelchair_small.jpg,stoplight_big.jpg,chess_big.jpg,stoplight_small.jpg,224,filler104,filler,27,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,windmill_big.jpg,no_contrast,Click on the small lobster,.loc2,.loc4,.loc1,.loc3,small,modifier,lobster,bad,"['loc2', 'loc3', 'loc3']","[1709, 4477, 5123]",cake_small.jpg,brush_big.jpg,brush_big.jpg,lobster_small.jpg,22,test22,test,28,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pingpong_big.jpg,contrast_control,Click on the dolphin,.loc1,.loc2,.loc4,.loc3,small,no_modifier,dolphin,bad,"['loc1', 'loc2']","[1434, 3421]",pingpong_small.jpg,dolphin_big.jpg,magnifyingglass_big.jpg,dolphin_small.jpg,202,filler82,filler,29,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,keyboard_big.jpg,contrast,Click on the big suit,.loc4,.loc3,.loc1,.loc2,big,modifier,suit,bad,"['loc1', 'loc1', 'loc2']","[1737, 4924, 6010]",redrose_small.jpg,qtip_small.jpg,suit_small.jpg,suit_big.jpg,73,train33,train,30,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,spoon_big.jpg,contrast,Click on the big pool,.loc3,.loc1,.loc4,.loc2,big,modifier,pool,bad,"['loc1', 'loc2', 'loc2']","[1680, 3198, 3710]",cookiecutter_small.jpg,clover_small.jpg,pool_small.jpg,pool_big.jpg,75,train35,train,31,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,button_big.jpg,contrast,Click on the big alarmclock,.loc4,.loc1,.loc2,.loc3,big,modifier,alarmclock,bad,"['loc3', 'loc1', 'loc3']","[2199, 3815, 4861]",artichoke_small.jpg,earth_small.jpg,alarmclock_small.jpg,alarmclock_big.jpg,61,train21,train,32,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,jacket_big.jpg,contrast_control,Click on the scissors,.loc4,.loc1,.loc2,.loc3,big,no_modifier,scissors,bad,"['loc3', 'loc3']","[1568, 2287]",jacket_small.jpg,scissors_small.jpg,toyoctopus_small.jpg,scissors_big.jpg,197,filler77,filler,33,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,laundrybasket_red.jpg,semantic_control,Click on the crib,.loc4,.loc2,.loc1,.loc3,small,no_modifier,crib,bad,"['loc1', 'loc2']","[1329, 2669]",laundrybasket_white.jpg,crib_big.jpg,bootie_big.jpg,crib_small.jpg,248,filler128,filler,34,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,ovenmit_big.jpg,no_contrast,Click on the avocado,.loc2,.loc4,.loc3,.loc1,small,no_modifier,avocado,bad,"['loc4', 'loc4']","[1430, 2108]",candleholder_small.jpg,avocado_big.jpg,seahorse_big.jpg,avocado_small.jpg,117,train77,train,35,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,tennisball_big.jpg,contrast_control,Click on the lion,.loc2,.loc4,.loc1,.loc3,small,no_modifier,lion,bad,"['loc2', 'loc4']","[1144, 2396]",tennisball_small.jpg,lion_big.jpg,harmonica_big.jpg,lion_small.jpg,240,filler120,filler,36,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,piano_big.jpg,no_contrast,Click on the big ballerina,.loc2,.loc4,.loc1,.loc3,big,modifier,ballerina,bad,"['loc2', 'loc2', 'loc3']","[1252, 2011, 3380]",cables_small.jpg,key_small.jpg,key_small.jpg,ballerina_big.jpg,27,test27,test,37,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,convertible_closed.jpg,semantic_control,Click on the champagne,.loc2,.loc3,.loc4,.loc1,big,no_modifier,champagne,bad,"['loc1', 'loc1']","[1486, 2561]",convertible_open.jpg,champagne_small.jpg,jar_small.jpg,champagne_big.jpg,247,filler127,filler,38,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,bottleopener_big.jpg,semantic_contrast,Click on the blue bow,.loc1,.loc3,.loc4,.loc2,blue,modifier,bow,bad,"['loc3', 'loc2', 'loc2']","[1983, 3065, 3567]",toiletplunger_small.jpg,buffalowings.jpg,bow_pink.jpg,bow_blue.jpg,177,filler57,filler,39,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,aabacus_four.jpg,semantic_control,Click on the castle,.loc3,.loc1,.loc4,.loc2,small,no_modifier,castle,bad,"['loc2', 'loc1']","[1426, 2564]",aabacus_ten.jpg,castle_big.jpg,weddingcake_big.jpg,castle_small.jpg,246,filler126,filler,40,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,milkshake_big.jpg,contrast,Click on the big turtle,.loc2,.loc4,.loc1,.loc3,big,modifier,turtle,bad,"['loc2', 'loc2', 'loc3']","[1890, 2476, 3679]",baseballglove_small.jpg,turtle_small.jpg,turtle_small.jpg,turtle_big.jpg,12,test12,test,41,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,lollipops_big.jpg,no_contrast,Click on the leaf,.loc3,.loc2,.loc1,.loc4,small,no_modifier,leaf,bad,"['loc1', 'loc2']","[1722, 2834]",crane_small.jpg,leaf_big.jpg,flute_big.jpg,leaf_small.jpg,95,train55,train,42,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,jetski_big.jpg,contrast_control,Click on the sneaker,.loc1,.loc4,.loc3,.loc2,small,no_modifier,sneaker,bad,"['loc4', 'loc4']","[2277, 3036]",jetski_small.jpg,sneaker_big.jpg,orangephone_big.jpg,sneaker_small.jpg,198,filler78,filler,43,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,bone_big.jpg,contrast,Click on the small pencil,.loc1,.loc4,.loc3,.loc2,small,modifier,pencil,bad,"['loc3', 'loc3', 'loc2']","[2072, 2945, 4375]",screwdriver_small.jpg,pencil_big.jpg,pencil_big.jpg,pencil_small.jpg,3,test3,test,44,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pig_big.jpg,no_contrast,Click on the fork,.loc4,.loc3,.loc2,.loc1,small,no_modifier,fork,bad,"['loc1', 'loc1']","[1296, 2087]",blender_small.jpg,fork_big.jpg,wallet_big.jpg,fork_small.jpg,111,train71,train,45,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,coffeemaker_orange.jpg,semantic_control,Click on the button,.loc2,.loc3,.loc4,.loc1,big,no_modifier,button,bad,"['loc1', 'loc1']","[874, 1577]",coffeemaker_blue.jpg,button_small.jpg,congadrum_small.jpg,button_big.jpg,241,filler121,filler,46,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,sleepingbag_plaid.jpg,semantic_control,Click on the partyhat,.loc1,.loc4,.loc2,.loc3,big,no_modifier,partyhat,bad,"['loc1', 'loc3']","[994, 2194]",sleepingbag_blue.jpg,partyhat_small.jpg,kooshball_small.jpg,partyhat_big.jpg,293,filler173,filler,47,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,bait_big.jpg,semantic_contrast,Click on the round chocolatecandy,.loc4,.loc3,.loc1,.loc2,round,modifier,chocolatecandy,bad,"['loc2', 'loc2', 'loc2']","[1769, 2818, 3582]",kitchenisland_small.jpg,film.jpg,chocolatecandy_square.jpg,chocolatecandy_round.jpg,132,filler12,filler,48,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,exerciseball_big.jpg,semantic_contrast,Click on the hawaiian shirt,.loc4,.loc3,.loc1,.loc2,hawaiian,modifier,shirt,bad,"['loc2', 'loc2', 'loc2']","[1469, 2240, 2698]",policecar_small.jpg,yellowrose.jpg,shirt_corvette.jpg,shirt_hawaiian.jpg,163,filler43,filler,49,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,birdcage_big.jpg,semantic_contrast,Click on the black shorts,.loc4,.loc3,.loc1,.loc2,black,modifier,shorts,bad,"['loc4', 'loc2', 'loc2']","[2573, 3672, 4108]",thermos_small.jpg,zucchini.jpg,shorts_blue.jpg,shorts_black.jpg,175,filler55,filler,50,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,frenchfries_big.jpg,contrast,Click on the big flute,.loc4,.loc1,.loc3,.loc2,big,modifier,flute,bad,"['loc4', 'loc4', 'loc2']","[1231, 1902, 3155]",xylophone_small.jpg,toolbelt_small.jpg,flute_small.jpg,flute_big.jpg,55,train15,train,51,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,flower_lily.jpg,semantic_control,Click on the stingray,.loc2,.loc3,.loc4,.loc1,small,no_modifier,stingray,bad,"['loc2', 'loc3']","[880, 2331]",flower_dahlia.jpg,stingray_big.jpg,castanets_big.jpg,stingray_small.jpg,286,filler166,filler,52,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,pants_big.jpg,no_contrast,Click on the popcorn,.loc1,.loc2,.loc3,.loc4,small,no_modifier,popcorn,bad,"['loc2', 'loc2']","[1349, 1947]",firepants_small.jpg,popcorn_big.jpg,pool_big.jpg,popcorn_small.jpg,115,train75,train,53,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,chick_big.jpg,no_contrast,Click on the bowlingpin,.loc2,.loc4,.loc3,.loc1,big,no_modifier,bowlingpin,bad,"['loc2', 'loc1']","[1381, 2500]",raspberry_small.jpg,bowlingpin_small.jpg,eagle_small.jpg,bowlingpin_big.jpg,110,train70,train,54,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,cougar_big.jpg,contrast_control,Click on the pizza,.loc2,.loc1,.loc4,.loc3,small,no_modifier,pizza,bad,"['loc1', 'loc1']","[1437, 2036]",cougar_small.jpg,pizza_big.jpg,blackspaceship_big.jpg,pizza_small.jpg,188,filler68,filler,55,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,accordion_big.jpg,contrast_control,Click on the lizard,.loc4,.loc1,.loc3,.loc2,big,no_modifier,lizard,bad,"['loc3', 'loc1']","[1405, 2614]",accordion_small.jpg,lizard_small.jpg,chowchow_small.jpg,lizard_big.jpg,225,filler105,filler,56,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,ostrich_big.jpg,contrast_control,Click on the sponge,.loc3,.loc4,.loc2,.loc1,big,no_modifier,sponge,bad,"['loc3', 'loc1']","[1389, 2439]",ostrich_small.jpg,sponge_small.jpg,shears_small.jpg,sponge_big.jpg,199,filler79,filler,57,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,dalmatian_big.jpg,no_contrast,Click on the paperclip,.loc2,.loc3,.loc1,.loc4,big,no_modifier,paperclip,bad,"['loc1', 'loc4']","[1394, 2702]",blueberries_small.jpg,paperclip_small.jpg,airplane_small.jpg,paperclip_big.jpg,98,train58,train,58,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,cheeseplate_big.jpg,semantic_contrast,Click on the yellow plate,.loc1,.loc3,.loc2,.loc4,yellow,modifier,plate,bad,"['loc3', 'loc4', 'loc4']","[3664, 5118, 5651]",kooshball_small.jpg,legoblocks.jpg,plate_blue.jpg,plate_yellow.jpg,179,filler59,filler,59,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,feather_gold.jpg,semantic_control,Click on the telescope,.loc2,.loc1,.loc3,.loc4,big,no_modifier,telescope,bad,"['loc3', 'loc4']","[2282, 3444]",feather_blue.jpg,telescope_small.jpg,thermos_small.jpg,telescope_big.jpg,289,filler169,filler,60,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,tractor_big.jpg,contrast_control,Click on the beermug,.loc3,.loc1,.loc4,.loc2,big,no_modifier,beermug,bad,"['loc2', 'loc2']","[1991, 2832]",tractor_small.jpg,beermug_small.jpg,conch_small.jpg,beermug_big.jpg,227,filler107,filler,61,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
720,List2,orangephone_big.jpg,contrast,Click on the small guitar,.loc4,.loc1,.loc2,.loc3,small,modifier,guitar,bad,"['loc1', 'loc3', 'loc3']","[1631, 2823, 3291]",pie_small.jpg,guitar_big.jpg,guitar_big.jpg,guitar_small.jpg,16,test16,test,62,[],23,Yes,,3,1,Yes,Female,"English, Mandarin Chinese",No,Chrome,Mac,1050,1680,13.744416666666666,
