,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
1020,57,List3,Exp,,GirlSomeMichaelErasers,,4,10.0,some,,AOI3,AOI9,some,,8,33-33,Michael's,,Click on the girl that has some of Michael's erasers,3.0,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with two erasers.,10746.0,stationeries,small,,3,9.0,,girl,,2_erasers,19.0,,girl,1,1,two,1
1021,57,List3,Filler,,BoyOneMichaelRulers,,1,7.0,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3.0,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with one ruler.,6054.0,stationeries,small,,2,8.0,,boy,,1_ruler,20.0,,boy,1,1,one,1
1022,57,List3,Exp,,GirlTwoSusanOranges,,3,9.0,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with two oranges.,7162.0,fruit,small,,4,10.0,,girl,,2_oranges,21.0,,girl,1,1,two,1
1023,57,List3,Exp,,BoyAllMichaelPencils,,1,7.0,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with two pencils.,6218.0,stationeries,small,,2,8.0,,boy,,2_pencils,22.0,,boy,1,1,two,1
1024,57,List3,Exp,,GirlAllMichaelErasers,,3,9.0,all,,AOI4,AOI10,all,,9,33-33,Michael's,,Click on the girl that has all of Michael's erasers,3.0,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with three erasers.,11083.0,stationeries,big,,4,10.0,,girl,,3_erasers,23.0,,girl,1,1,three,1
1025,57,List3,Exp,,BoyAllAmyForks,,1,7.0,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with two forks.,6489.0,kitchenwares,small,,2,8.0,,boy,,2_forks,24.0,,boy,1,1,two,1
1026,57,List3,Filler,,BoyOneAmyPlates,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one plate.,5538.0,kitchenwares,small,,1,7.0,,boy,,1_plate,25.0,,boy,1,1,one,1
1027,57,List3,Exp,,GirlThreeSusanBananas,,3,9.0,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3.0,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with three bananas.,6664.0,fruit,big,,4,10.0,,girl,,3_bananas,26.0,,girl,1,1,three,1
1028,57,List3,Exp,,BoySomeSusanPears,,1,7.0,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with three pears.,11340.0,fruit,big,,2,8.0,,boy,,3_pears,27.0,,boy,1,1,three,1
1029,57,List3,Exp,,GirlTwoAmyKnives,,4,10.0,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two knives.,6806.0,kitchenwares,small,,3,9.0,,girl,,2_knives,28.0,,girl,1,1,two,1
1030,57,List3,Exp,,BoyTwoSusanPears,,2,8.0,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3.0,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with two pears.,10340.0,fruit,small,,1,7.0,,boy,,2_pears,29.0,,boy,1,1,two,1
1031,57,List3,Exp,,GirlSomeMichaelScissors,,4,10.0,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with three scissors.,8279.0,stationeries,big,,3,9.0,,girl,,3_scissors,30.0,,girl,1,1,three,1
1032,57,List3,Filler,,BoyOneSusanApples,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with one apple.,10951.0,fruit,small,,1,7.0,,boy,,1_apple,31.0,,boy,1,1,one,1
1033,57,List3,Exp,,GirlSomeSusanOranges,,3,9.0,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with two oranges.,5749.0,fruit,small,,4,10.0,,girl,,2_oranges,32.0,,girl,1,1,two,1
1034,57,List3,Exp,,GirlSomeAmyForks,,3,9.0,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with three forks.,13549.0,kitchenwares,big,,4,10.0,,girl,,3_forks,33.0,,girl,1,1,three,1
1035,57,List3,Filler,,GirlFourAmyKnives,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with four knives.,7845.0,kitchenwares,big,,3,9.0,,girl,,4_knives,34.0,,girl,1,1,four,1
1036,57,List3,Exp,,BoyTwoMichaelScissors,,1,7.0,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3.0,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two scissors.,8705.0,stationeries,small,,2,8.0,,boy,,2_scissors,35.0,,boy,1,1,two,1
1037,57,List3,Exp,,BoySomeMichaelPencils,,1,7.0,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with two pencils.,6146.0,stationeries,small,,2,8.0,,boy,,2_pencils,36.0,,boy,1,1,two,1
1038,57,List3,Filler,,GirlOneMichaelErasers,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with one eraser.,10879.0,stationeries,small,,3,9.0,,girl,,1_eraser,37.0,,girl,1,1,one,1
1039,57,List3,Exp,,BoyAllAmyKnives,,1,7.0,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three knives.,9169.0,kitchenwares,big,,2,8.0,,boy,,3_knives,38.0,,boy,1,1,three,1
1040,57,List3,Exp,,GirlThreeMichaelRulers,,3,9.0,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with three rulers.,8413.0,stationeries,big,,4,10.0,,girl,,3_rulers,39.0,,girl,1,1,three,1
1041,57,List3,Exp,,BoyTwoMichaelErasers,,1,7.0,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with two erasers.,7668.0,stationeries,small,,2,8.0,,boy,,2_erasers,40.0,,boy,1,1,two,1
1042,57,List3,Exp,,BoyAllAmySpoons,,2,8.0,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with two spoons.,6396.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,41.0,,boy,1,1,two,1
1043,57,List3,Exp,,BoySomeAmySpoons,,2,8.0,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3.0,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with two spoons.,6501.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,42.0,,boy,1,1,two,1
1044,57,List3,Exp,,GirlAllSusanPears,,3,9.0,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with three pears.,7418.0,fruit,big,,4,10.0,,girl,,3_pears,43.0,,girl,1,1,three,1
1045,57,List3,Exp,,BoyAllMichaelRulers,,2,8.0,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with two rulers.,8507.0,stationeries,small,,1,7.0,,boy,,2_rulers,44.0,,boy,1,1,two,1
1046,57,List3,Exp,,GirlThreeAmySpoons,,4,10.0,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with three spoons.,7268.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,45.0,,girl,1,1,three,1
1047,57,List3,Exp,,GirlSomeAmyKnives,,4,10.0,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with three knives.,19328.0,kitchenwares,big,,3,9.0,,girl,,3_knives,46.0,,girl,1,1,three,1
1048,57,List3,Exp,,BoyThreeSusanApples,,2,8.0,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with three apples.,6376.0,fruit,big,,1,7.0,,boy,,3_apples,47.0,,boy,1,1,three,1
1049,57,List3,Exp,,GirlAllSusanBananas,,3,9.0,all,,AOI4,AOI10,all,,23,44-22,Susan's,,Click on the girl that has all of Susan's bananas,3.0,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with two bananas.,5986.0,fruit,small,,4,10.0,,girl,,2_bananas,48.0,,girl,1,1,two,1
1050,42,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1.0,GirlThreeAmyknives,girl,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,noDet,1
1051,42,List3,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2.0,GirlSomeAmyforks,girl with forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,noDet,1
1052,42,List3,Exp,,BoyAllAmySpoons,,2,8.0,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3.0,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with spoons,11548.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,1.0,,boy,1,1,noDet,1
1053,42,List3,Filler,,GirlFourAmyPlates,,3,9.0,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3.0,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with plates,7978.0,kitchenwares,big,,4,10.0,,girl,,4_plates,2.0,,girl,1,1,noDet,1
1054,42,List3,Filler,,BoyOneAmyPlates,,2,8.0,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3.0,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with plate,5806.0,kitchenwares,small,,1,7.0,,boy,,1_plate,3.0,,boy,1,1,noDet,1
1055,42,List3,Filler,,BoyOneSusanApples,,2,8.0,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3.0,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with apple,5156.0,fruit,small,,1,7.0,,boy,,1_apple,4.0,,boy,1,1,noDet,1
1056,42,List3,Exp,,GirlSomeMichaelScissors,,4,10.0,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3.0,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with scissors,9002.0,stationeries,big,,3,9.0,,girl,,3_scissors,5.0,,girl,1,1,noDet,1
1057,42,List3,Exp,,BoyAllAmyKnives,,1,7.0,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3.0,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with knives,9555.0,kitchenwares,big,,2,8.0,,boy,,3_knives,6.0,,boy,1,1,noDet,1
1058,42,List3,Filler,,GirlOneMichaelErasers,,4,10.0,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3.0,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with erasers,7680.0,stationeries,small,,3,9.0,,girl,,1_eraser,7.0,,girl,1,1,noDet,1
1059,42,List3,Exp,,BoySomeAmyPlates,,1,7.0,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3.0,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with plates,7128.0,kitchenwares,small,,2,8.0,,boy,,2_plates,8.0,,boy,1,1,noDet,1
1060,42,List3,Exp,,BoyThreeSusanApples,,2,8.0,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3.0,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with apples,5997.0,fruit,big,,1,7.0,,boy,,3_apples,9.0,,boy,1,1,noDet,1
1061,42,List3,Exp,,BoySomeSusanPears,,1,7.0,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3.0,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with pears,6106.0,fruit,big,,2,8.0,,boy,,3_pears,10.0,,boy,1,1,noDet,1
1062,42,List3,Exp,,GirlTwoAmyKnives,,4,10.0,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3.0,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,7956.0,kitchenwares,small,,3,9.0,,girl,,2_knives,11.0,,girl,1,1,noDet,1
1063,42,List3,Exp,,BoyThreeMichaelPencils,,1,7.0,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3.0,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with pencils,6812.0,stationeries,big,,2,8.0,,boy,,3_pencils,12.0,,boy,1,1,noDet,1
1064,42,List3,Exp,,GirlSomeAmyKnives,,4,10.0,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3.0,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,9030.0,kitchenwares,big,,3,9.0,,girl,,3_knives,13.0,,girl,1,1,noDet,1
1065,42,List3,Exp,,GirlSomeSusanOranges,,3,9.0,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3.0,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with oranges,6183.0,fruit,small,,4,10.0,,girl,,2_oranges,14.0,,girl,1,1,noDet,1
1066,42,List3,Exp,,GirlAllSusanOranges,,4,10.0,all,,AOI3,AOI9,all,,5,33-33,Susan's,,Click on the girl that has all of Susan's oranges,3.0,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with oranges,9508.0,fruit,big,,3,9.0,,girl,,3_oranges,15.0,,girl,1,1,noDet,1
1067,42,List3,Exp,,GirlSomeAmyForks,,3,9.0,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3.0,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with knives,5727.0,kitchenwares,big,,4,10.0,,girl,,3_forks,16.0,,girl,1,0,noDet,1
1068,42,List3,Exp,,BoySomeAmySpoons,,2,8.0,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3.0,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with spoon,7627.0,kitchenwares,small,,1,7.0,,boy,,2_spoons,17.0,,boy,1,1,noDet,1
1069,42,List3,Filler,,BoyFourMichaelScissors,,2,8.0,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3.0,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with spoons,8371.0,stationeries,big,,1,7.0,,boy,,4_scissors,18.0,,boy,1,0,noDet,1
1070,42,List3,Filler,,BoyOneMichaelRulers,,1,7.0,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3.0,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with ruler,8765.0,stationeries,small,,2,8.0,,boy,,1_ruler,19.0,,boy,1,1,noDet,1
1071,42,List3,Exp,,BoySomeSusanBananas,,2,8.0,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3.0,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with banana,6408.0,fruit,big,,1,7.0,,boy,,3_bananas,20.0,,boy,1,1,noDet,1
1072,42,List3,Exp,,GirlTwoSusanOranges,,3,9.0,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3.0,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with oranges,7116.0,fruit,small,,4,10.0,,girl,,2_oranges,21.0,,girl,1,1,noDet,1
1073,42,List3,Exp,,GirlSomeMichaelRulers,,3,9.0,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3.0,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with rulers,6209.0,stationeries,big,,4,10.0,,girl,,3_rulers,22.0,,girl,1,1,noDet,1
1074,42,List3,Exp,,GirlAllSusanPears,,3,9.0,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3.0,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with pears,7700.0,fruit,big,,4,10.0,,girl,,3_pears,23.0,,girl,1,1,noDet,1
1075,42,List3,Exp,,GirlAllAmyPlates,,4,10.0,all,,AOI3,AOI9,all,,13,33-33,Amy's,,Click on the girl that has all of Amy's plates,3.0,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with plates,7548.0,kitchenwares,big,,3,9.0,,girl,,3_plates,24.0,,girl,1,1,noDet,1
1076,42,List3,Exp,,BoySomeMichaelPencils,,1,7.0,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3.0,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with pencils,8812.0,stationeries,small,,2,8.0,,boy,,2_pencils,25.0,,boy,1,1,noDet,1
1077,42,List3,Filler,,GirlFourAmyKnives,,4,10.0,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3.0,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with knives,7308.0,kitchenwares,big,,3,9.0,,girl,,4_knives,26.0,,girl,1,1,noDet,1
1078,42,List3,Exp,,BoyAllMichaelPencils,,1,7.0,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3.0,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,6774.0,stationeries,small,,2,8.0,,boy,,2_pencils,27.0,,boy,1,1,noDet,1
1079,42,List3,Exp,,GirlThreeAmySpoons,,4,10.0,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3.0,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with spoons,8804.0,kitchenwares,big,,3,9.0,,girl,,3_spoons,28.0,,girl,1,1,noDet,1
1080,42,List3,Filler,,BoyOneAmySpoons,,1,7.0,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3.0,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon,8334.0,kitchenwares,small,,2,8.0,,boy,,1_spoon,29.0,,boy,1,1,a,1
1081,42,List3,Exp,,BoyTwoMichaelErasers,,1,7.0,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3.0,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with erasers,6557.0,stationeries,small,,2,8.0,,boy,,2_erasers,30.0,,boy,1,1,noDet,1
1082,42,List3,Exp,,BoyAllMichaelRulers,,2,8.0,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3.0,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with rulers,7238.0,stationeries,small,,1,7.0,,boy,,2_rulers,31.0,,boy,1,1,noDet,1
1083,42,List3,Exp,,BoyAllSusanApples,,2,8.0,all,,AOI1,AOI7,all,,24,44-22,Susan's,,Click on the boy that has all of Susan's apples,3.0,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with apples,7738.0,fruit,small,,1,7.0,,boy,,2_apples,32.0,,boy,1,1,noDet,1
1084,42,List3,Exp,,GirlThreeAmyForks,,4,10.0,num,,AOI3,AOI9,three,,34,44-22,Amy's,,Click on the girl that has three of Amy's forks,3.0,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with forks,10654.0,kitchenwares,big,,3,9.0,,girl,,3_forks,33.0,,girl,1,1,noDet,1
1085,42,List3,Exp,,GirlAllMichaelScissors,,4,10.0,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3.0,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,7266.0,stationeries,big,,3,9.0,,girl,,3_scissors,34.0,,girl,1,1,noDet,1
1086,42,List3,Exp,,BoySomeSusanApples,,2,8.0,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3.0,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with apples,5932.0,fruit,small,,1,7.0,,boy,,2_apples,35.0,,boy,1,1,noDet,1
1087,42,List3,Exp,,BoyAllAmyForks,,1,7.0,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3.0,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with forks,7306.0,kitchenwares,small,,2,8.0,,boy,,2_forks,36.0,,boy,1,1,noDet,1
1088,42,List3,Filler,,GirlFourSusanOranges,,4,10.0,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3.0,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with oranges,8152.0,fruit,big,,3,9.0,,girl,,4_oranges,37.0,,girl,1,1,noDet,1
1089,42,List3,Filler,,GirlFourMichaelPencils,,3,9.0,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3.0,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,6379.0,stationeries,big,,4,10.0,,girl,,4_pencils,38.0,,girl,1,1,noDet,1
1090,42,List3,Filler,,GirlOneSusanPears,,3,9.0,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,3.0,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with a pear,6002.0,fruit,small,,4,10.0,,girl,,1_pear,39.0,,girl,1,1,a,1
1091,42,List3,Exp,,GirlThreeMichaelRulers,,3,9.0,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3.0,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with rulers,5722.0,stationeries,big,,4,10.0,,girl,,3_rulers,40.0,,girl,1,1,noDet,1
