workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,modifier,modifier_use,noun,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
472,List2,bloodymary_big.jpg,semantic_contrast,Click on the red toothbrush,.loc4,.loc2,.loc1,.loc3,red,modifier,toothbrush,good,"['loc1', 'loc3', 'loc3']","[1421, 2854, 4016]",threeholepunch_small.jpg,baseballbat.jpg,toothbrush_purple.jpg,toothbrush_red.jpg,176,filler56,filler,132,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,floppy_big.jpg,no_contrast,Click on the firehydrant,.loc3,.loc4,.loc1,.loc2,big,no_modifier,firehydrant,good,"['loc3', 'loc2']","[2232, 3483]",chocolatebar_small.jpg,firehydrant_small.jpg,harp_small.jpg,firehydrant_big.jpg,94,train54,train,133,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,eiffeltower_big.jpg,no_contrast,Click on the rooster,.loc1,.loc2,.loc4,.loc3,big,no_modifier,rooster,good,"['loc3', 'loc3']","[1957, 2523]",glove_small.jpg,rooster_small.jpg,teabag_small.jpg,rooster_big.jpg,100,train60,train,134,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,spicerack_rectangle.jpg,semantic_control,Click on the snowflake,.loc4,.loc3,.loc2,.loc1,small,no_modifier,snowflake,good,"['loc1', 'loc1']","[3801, 4210]",spicerack_shelves.jpg,snowflake_big.jpg,brusselsprout_big.jpg,snowflake_small.jpg,258,filler138,filler,135,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,birdcage_big.jpg,semantic_contrast,Click on the black shorts,.loc1,.loc4,.loc3,.loc2,black,modifier,shorts,good,"['loc3', 'loc2', 'loc2']","[2866, 4224, 4660]",thermos_small.jpg,zucchini.jpg,shorts_blue.jpg,shorts_black.jpg,175,filler55,filler,136,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,tambourine_big.jpg,contrast_control,Click on the basket,.loc2,.loc4,.loc1,.loc3,big,no_modifier,basket,good,"['loc4', 'loc3']","[2245, 3400]",tambourine_small.jpg,basket_small.jpg,toyhammer_small.jpg,basket_big.jpg,209,filler89,filler,137,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,brochette_big.jpg,contrast,Click on the small necklace,.loc4,.loc2,.loc3,.loc1,small,modifier,necklace,good,"['loc4', 'loc1', 'loc1']","[2551, 4040, 4497]",kazoo_small.jpg,matzah_big.jpg,necklace_big.jpg,necklace_small.jpg,72,train32,train,138,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,gun_big.jpg,contrast,Click on the big lifevest,.loc3,.loc1,.loc2,.loc4,big,modifier,lifevest,good,"['loc3', 'loc4', 'loc4']","[3224, 4813, 5353]",toolbox_small.jpg,hotairballoon_small.jpg,lifevest_small.jpg,lifevest_big.jpg,43,train3,train,139,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,plant_largeleaves.jpg,semantic_control,Click on the blackboard,.loc3,.loc1,.loc2,.loc4,big,no_modifier,blackboard,good,"['loc4', 'loc4']","[2654, 3332]",plant_smallleaves.jpg,blackboard_small.jpg,horseshoe_small.jpg,blackboard_big.jpg,243,filler123,filler,140,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,saltpepper_big.jpg,semantic_contrast,Click on the red pin,.loc2,.loc4,.loc3,.loc1,red,modifier,pin,good,"['loc4', 'loc1', 'loc1']","[3033, 4375, 4812]",pitabread_small.jpg,orca.jpg,pin_yellow.jpg,pin_red.jpg,153,filler33,filler,141,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,skateboard_stripes.jpg,semantic_control,Click on the parrot,.loc1,.loc4,.loc3,.loc2,small,no_modifier,parrot,good,"['loc2', 'loc2']","[2062, 2647]",skateboard_checkers.jpg,parrot_big.jpg,babybottle_big.jpg,parrot_small.jpg,294,filler174,filler,142,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,puppy_big.jpg,contrast,Click on the small boat,.loc3,.loc1,.loc4,.loc2,small,modifier,boat,good,"['loc3', 'loc2', 'loc2']","[1662, 3248, 3713]",lighthouse_small.jpg,usbstick_big.jpg,boat_big.jpg,boat_small.jpg,74,train34,train,143,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,ostrich_big.jpg,no_contrast,Click on the buffalo,.loc2,.loc4,.loc3,.loc1,big,no_modifier,buffalo,good,"['loc3', 'loc1']","[3057, 4399]",potato_small.jpg,buffalo_small.jpg,mask_small.jpg,buffalo_big.jpg,82,train42,train,144,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,pancakes_big.jpg,contrast_control,Click on the tissues,.loc4,.loc2,.loc3,.loc1,small,no_modifier,tissues,good,"['loc4', 'loc1']","[3135, 4462]",pancakes_small.jpg,tissues_big.jpg,bagpipes_big.jpg,tissues_small.jpg,200,filler80,filler,145,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,flower_lily.jpg,semantic_control,Click on the stingray,.loc1,.loc2,.loc3,.loc4,small,no_modifier,stingray,good,"['loc3', 'loc4']","[2133, 3976]",flower_dahlia.jpg,stingray_big.jpg,castanets_big.jpg,stingray_small.jpg,286,filler166,filler,146,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,jacket_big.jpg,contrast_control,Click on the scissors,.loc2,.loc4,.loc1,.loc3,big,no_modifier,scissors,good,"['loc2', 'loc3']","[2165, 3432]",jacket_small.jpg,scissors_small.jpg,toyoctopus_small.jpg,scissors_big.jpg,197,filler77,filler,147,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,champagne_big.jpg,contrast,Click on the big yarn,.loc1,.loc2,.loc4,.loc3,big,modifier,yarn,good,"['loc1', 'loc3', 'loc3']","[3165, 4848, 5333]",babycup_small.jpg,walkietalkie_small.jpg,yarn_small.jpg,yarn_big.jpg,67,train27,train,148,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,desk_big.jpg,contrast,Click on the big grapes,.loc1,.loc4,.loc2,.loc3,big,modifier,grapes,good,"['loc4', 'loc3', 'loc3']","[2460, 3659, 4335]",shears_small.jpg,grapes_small.jpg,grapes_small.jpg,grapes_big.jpg,19,test19,test,149,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,babyswing_big.jpg,semantic_contrast,Click on the green bellpeppers,.loc4,.loc1,.loc3,.loc2,green,modifier,bellpeppers,good,"['loc3', 'loc2', 'loc2']","[3275, 4662, 5147]",redkettle_small.jpg,dogbones.jpg,bellpeppers_red.jpg,bellpeppers_green.jpg,131,filler11,filler,150,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,hairclip_big.jpg,contrast_control,Click on the frenchfries,.loc2,.loc3,.loc1,.loc4,big,no_modifier,frenchfries,good,"['loc4', 'loc4']","[3478, 4004]",hairclip_small.jpg,frenchfries_small.jpg,blender_small.jpg,frenchfries_big.jpg,235,filler115,filler,151,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,ovenmit_big.jpg,no_contrast,Click on the avocado,.loc3,.loc2,.loc1,.loc4,small,no_modifier,avocado,good,"['loc2', 'loc4']","[2226, 3555]",candleholder_small.jpg,avocado_big.jpg,seahorse_big.jpg,avocado_small.jpg,117,train77,train,152,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,deer_big.jpg,contrast,Click on the big rope,.loc4,.loc2,.loc3,.loc1,big,modifier,rope,good,"['loc4', 'loc1', 'loc1']","[1981, 3515, 3993]",stampset_small.jpg,ironingboard_small.jpg,rope_small.jpg,rope_big.jpg,51,train11,train,153,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,sewingmachine_big.jpg,contrast_control,Click on the nest,.loc2,.loc3,.loc4,.loc1,small,no_modifier,nest,good,"['loc4', 'loc1']","[2647, 4127]",sewingmachine_small.jpg,nest_big.jpg,victrola_big.jpg,nest_small.jpg,206,filler86,filler,154,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,iguana_big.jpg,no_contrast,Click on the big ball,.loc3,.loc2,.loc1,.loc4,big,modifier,ball,good,"['loc1', 'loc4', 'loc4']","[1258, 2782, 3307]",lime_small.jpg,tree_small.jpg,tree_small.jpg,ball_big.jpg,34,test34,test,155,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,measuringtape_black.jpg,semantic_control,Click on the lighthouse,.loc1,.loc3,.loc4,.loc2,small,no_modifier,lighthouse,good,"['loc4', 'loc2']","[4465, 5595]",measuringtape_orange.jpg,lighthouse_big.jpg,batteries_big.jpg,lighthouse_small.jpg,254,filler134,filler,156,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,woodperson_big.jpg,semantic_contrast,Click on the nuts chocolatebar,.loc4,.loc3,.loc2,.loc1,nuts,modifier,chocolatebar,good,"['loc2', 'loc1', 'loc1']","[2034, 7376, 9023]",joystick_small.jpg,constructionhelmet.jpg,chocolatebar_nonuts.jpg,chocolatebar_nuts.jpg,129,filler9,filler,157,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,sportsbasket_big.jpg,semantic_contrast,Click on the cocktail umbrella,.loc2,.loc3,.loc1,.loc4,cocktail,modifier,umbrella,good,"['loc2', 'loc1', 'loc4']","[3598, 5752, 7225]",corndog_small.jpg,potofgold.jpg,umbrella_rain.jpg,umbrella_cocktail.jpg,159,filler39,filler,158,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,leatherman_purple.jpg,semantic_control,Click on the ovenmit,.loc3,.loc1,.loc4,.loc2,big,no_modifier,ovenmit,good,"['loc4', 'loc2']","[2583, 4314]",leatherman_yellow.jpg,ovenmit_small.jpg,rockclimbingshoe_small.jpg,ovenmit_big.jpg,297,filler177,filler,159,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,gong_big.jpg,contrast_control,Click on the microphone,.loc1,.loc4,.loc3,.loc2,small,no_modifier,microphone,good,"['loc1', 'loc2']","[2269, 3936]",gong_small.jpg,microphone_big.jpg,brochette_big.jpg,microphone_small.jpg,220,filler100,filler,160,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,goose_big.jpg,contrast_control,Click on the muffin,.loc1,.loc3,.loc2,.loc4,big,no_modifier,muffin,good,"['loc2', 'loc4']","[1863, 4080]",goose_small.jpg,muffin_small.jpg,palette_small.jpg,muffin_big.jpg,183,filler63,filler,161,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,tweezers_big.jpg,semantic_contrast,Click on the green mixer,.loc1,.loc3,.loc2,.loc4,green,modifier,mixer,good,"['loc4', 'loc4', 'loc4']","[1567, 2212, 2682]",skirt_small.jpg,spiderweb.jpg,mixer_red.jpg,mixer_green.jpg,172,filler52,filler,162,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,ladybug_big.jpg,contrast,Click on the big orange,.loc2,.loc1,.loc3,.loc4,big,modifier,orange,good,"['loc2', 'loc2', 'loc4']","[1477, 1947, 3093]",cone_small.jpg,orange_small.jpg,orange_small.jpg,orange_big.jpg,8,test8,test,163,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,candycanes_big.jpg,contrast,Click on the small snail,.loc1,.loc3,.loc4,.loc2,small,modifier,snail,good,"['loc2', 'loc2', 'loc2']","[3036, 3553, 4016]",radish_small.jpg,alien_big.jpg,snail_big.jpg,snail_small.jpg,76,train36,train,164,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,scooter_big.jpg,semantic_contrast,Click on the pink cooler,.loc1,.loc2,.loc3,.loc4,pink,modifier,cooler,good,"['loc3', 'loc3', 'loc4']","[2288, 2830, 4047]",pepperoni_small.jpg,rainboots.jpg,cooler_blue.jpg,cooler_pink.jpg,154,filler34,filler,165,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,pineapple_big.jpg,contrast,Click on the small igloo,.loc1,.loc2,.loc3,.loc4,small,modifier,igloo,good,"['loc1', 'loc4', 'loc4']","[2240, 4103, 4653]",snowflake_small.jpg,canon_big.jpg,igloo_big.jpg,igloo_small.jpg,78,train38,train,166,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,accordion_big.jpg,contrast_control,Click on the lizard,.loc4,.loc2,.loc1,.loc3,big,no_modifier,lizard,good,"['loc2', 'loc3']","[2216, 3498]",accordion_small.jpg,lizard_small.jpg,chowchow_small.jpg,lizard_big.jpg,225,filler105,filler,167,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,spring_big.jpg,semantic_contrast,Click on the rubber duck,.loc2,.loc4,.loc1,.loc3,rubber,modifier,duck,good,"['loc3', 'loc3', 'loc3']","[2332, 3478, 4091]",parsley_small.jpg,nailclippers.jpg,duck_plush.jpg,duck_rubber.jpg,152,filler32,filler,168,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,footstool_big.jpg,no_contrast,Click on the tacos,.loc3,.loc4,.loc2,.loc1,big,no_modifier,tacos,good,"['loc2', 'loc1']","[2871, 4406]",sunflower_small.jpg,tacos_small.jpg,nut_small.jpg,tacos_big.jpg,104,train64,train,169,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,stove_big.jpg,contrast,Click on the small tree,.loc3,.loc1,.loc2,.loc4,small,modifier,tree,good,"['loc3', 'loc4', 'loc4']","[2456, 4355, 5031]",fridge_small.jpg,tree_big.jpg,tree_big.jpg,tree_small.jpg,14,test14,test,170,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,broccoli_big.jpg,no_contrast,Click on the small backpack,.loc1,.loc4,.loc2,.loc3,small,modifier,backpack,good,"['loc2', 'loc2', 'loc3']","[2014, 3299, 4573]",shovel_small.jpg,dress_big.jpg,dress_big.jpg,backpack_small.jpg,26,test26,test,171,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,telescope_big.jpg,no_contrast,Click on the zebra,.loc1,.loc4,.loc2,.loc3,small,no_modifier,zebra,good,"['loc3', 'loc3']","[3276, 3968]",icecreambar_small.jpg,zebra_big.jpg,bat_big.jpg,zebra_small.jpg,109,train69,train,172,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,windmill_big.jpg,contrast_control,Click on the kiwi,.loc3,.loc1,.loc4,.loc2,big,no_modifier,kiwi,good,"['loc3', 'loc2']","[1823, 3172]",windmill_small.jpg,kiwi_small.jpg,tote_small.jpg,kiwi_big.jpg,239,filler119,filler,173,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,mailbox_farm.jpg,semantic_control,Click on the axe,.loc2,.loc3,.loc1,.loc4,small,no_modifier,axe,good,"['loc4', 'loc4']","[3008, 3684]",mailbox_green.jpg,axe_big.jpg,turkey_big.jpg,axe_small.jpg,244,filler124,filler,174,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,partyhat_big.jpg,no_contrast,Click on the vase,.loc1,.loc2,.loc3,.loc4,small,no_modifier,vase,good,"['loc3', 'loc4']","[3435, 4729]",burger_small.jpg,vase_big.jpg,suit_big.jpg,vase_small.jpg,113,train73,train,175,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,harmonica_big.jpg,no_contrast,Click on the screen,.loc3,.loc1,.loc4,.loc2,big,no_modifier,screen,good,"['loc2', 'loc2']","[2181, 2961]",peanut_small.jpg,screen_small.jpg,necklace_small.jpg,screen_big.jpg,112,train72,train,176,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,gardeningpail_big.jpg,contrast_control,Click on the microwave,.loc4,.loc2,.loc1,.loc3,big,no_modifier,microwave,good,"['loc4', 'loc3']","[2209, 3419]",gardeningpail_small.jpg,microwave_small.jpg,wavevase_small.jpg,microwave_big.jpg,195,filler75,filler,177,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,jetski_big.jpg,contrast_control,Click on the sneaker,.loc3,.loc4,.loc1,.loc2,small,no_modifier,sneaker,good,"['loc3', 'loc2']","[1970, 3459]",jetski_small.jpg,sneaker_big.jpg,orangephone_big.jpg,sneaker_small.jpg,198,filler78,filler,178,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,broom_big.jpg,contrast_control,Click on the stapler,.loc1,.loc2,.loc4,.loc3,big,no_modifier,stapler,good,"['loc1', 'loc3']","[2448, 5003]",broom_small.jpg,stapler_small.jpg,lacrosse_small.jpg,stapler_big.jpg,181,filler61,filler,179,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,hourglass_big.jpg,contrast_control,Click on the bucket,.loc4,.loc2,.loc3,.loc1,small,no_modifier,bucket,good,"['loc2', 'loc1']","[1748, 3061]",hourglass_small.jpg,bucket_big.jpg,ladybug_big.jpg,bucket_small.jpg,196,filler76,filler,180,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,caterpillar_big.jpg,contrast,Click on the big door,.loc1,.loc2,.loc4,.loc3,big,modifier,door,good,"['loc3', 'loc3', 'loc3']","[1958, 2822, 3354]",globe_small.jpg,soccerball_small.jpg,door_small.jpg,door_big.jpg,49,train9,train,181,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,babybottle_big.jpg,semantic_contrast,Click on the yellow watch,.loc1,.loc2,.loc4,.loc3,yellow,modifier,watch,good,"['loc1', 'loc3', 'loc3']","[1839, 3018, 3468]",snowshoes_small.jpg,staircase.jpg,watch_brown.jpg,watch_yellow.jpg,173,filler53,filler,182,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,crutches_big.jpg,semantic_contrast,Click on the round tupperware,.loc3,.loc1,.loc2,.loc4,round,modifier,tupperware,good,"['loc3', 'loc4', 'loc4']","[1154, 2619, 3024]",powder_small.jpg,rockingchair.jpg,tupperware_rectangular.jpg,tupperware_round.jpg,162,filler42,filler,183,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,wheelchair_big.jpg,contrast_control,Click on the stoplight,.loc2,.loc3,.loc1,.loc4,small,no_modifier,stoplight,good,"['loc4', 'loc4']","[1533, 2322]",wheelchair_small.jpg,stoplight_big.jpg,chess_big.jpg,stoplight_small.jpg,224,filler104,filler,184,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,spoon_big.jpg,contrast,Click on the big pool,.loc3,.loc2,.loc4,.loc1,big,modifier,pool,good,"['loc1', 'loc1', 'loc1']","[1965, 2583, 3045]",cookiecutter_small.jpg,clover_small.jpg,pool_small.jpg,pool_big.jpg,75,train35,train,185,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,ring_big.jpg,no_contrast,Click on the lipstick,.loc3,.loc1,.loc4,.loc2,big,no_modifier,lipstick,good,"['loc2', 'loc2']","[1823, 2491]",burrito_small.jpg,lipstick_small.jpg,wheel_small.jpg,lipstick_big.jpg,96,train56,train,186,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,puppy_big.jpg,contrast_control,Click on the bone,.loc3,.loc1,.loc2,.loc4,big,no_modifier,bone,good,"['loc4', 'loc4']","[1962, 2535]",puppy_small.jpg,bone_small.jpg,pinkdice_small.jpg,bone_big.jpg,203,filler83,filler,187,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,yoyo_big.jpg,contrast_control,Click on the dart,.loc2,.loc1,.loc3,.loc4,small,no_modifier,dart,good,"['loc4', 'loc4']","[2273, 3268]",yoyo_small.jpg,dart_big.jpg,creamer_big.jpg,dart_small.jpg,230,filler110,filler,188,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,chips_stacked.jpg,semantic_control,Click on the cinnamonroll,.loc4,.loc2,.loc1,.loc3,big,no_modifier,cinnamonroll,good,"['loc3', 'loc3']","[2141, 2707]",chips_strewn.jpg,cinnamonroll_small.jpg,corndog_small.jpg,cinnamonroll_big.jpg,273,filler153,filler,189,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,artichoke_big.jpg,contrast_control,Click on the microscope,.loc3,.loc4,.loc1,.loc2,small,no_modifier,microscope,good,"['loc4', 'loc2']","[2041, 3235]",artichoke_small.jpg,microscope_big.jpg,plastichouse_big.jpg,microscope_small.jpg,210,filler90,filler,190,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,rollerblades_big.jpg,contrast_control,Click on the doll,.loc2,.loc1,.loc3,.loc4,small,no_modifier,doll,good,"['loc4', 'loc4']","[2932, 3458]",rollerblades_small.jpg,doll_big.jpg,ring_big.jpg,doll_small.jpg,232,filler112,filler,191,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,cassette_black.jpg,semantic_control,Click on the garlic,.loc1,.loc4,.loc3,.loc2,small,no_modifier,garlic,good,"['loc2', 'loc2']","[3332, 3849]",cassette_white.jpg,garlic_big.jpg,tank_big.jpg,garlic_small.jpg,268,filler148,filler,192,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,chick_big.jpg,contrast_control,Click on the helmet,.loc1,.loc2,.loc4,.loc3,big,no_modifier,helmet,good,"['loc4', 'loc3']","[4007, 6251]",chick_small.jpg,helmet_small.jpg,cables_small.jpg,helmet_big.jpg,185,filler65,filler,193,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,phone_antique.jpg,semantic_control,Click on the chocolatebar,.loc1,.loc2,.loc3,.loc4,small,no_modifier,chocolatebar,good,"['loc1', 'loc4']","[2018, 3539]",phone_modern.jpg,chocolatebar_big.jpg,scooter_big.jpg,chocolatebar_small.jpg,274,filler154,filler,194,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,cane_big.jpg,contrast,Click on the small onion,.loc1,.loc3,.loc2,.loc4,small,modifier,onion,good,"['loc4', 'loc4', 'loc4']","[1566, 2236, 2686]",alligator_small.jpg,onion_big.jpg,onion_big.jpg,onion_small.jpg,5,test5,test,195,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,dinosaur_big.jpg,no_contrast,Click on the big dog,.loc1,.loc3,.loc4,.loc2,big,modifier,dog,good,"['loc3', 'loc3', 'loc2']","[3326, 3872, 5098]",palette_small.jpg,bike_small.jpg,bike_small.jpg,dog_big.jpg,31,test31,test,196,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,swan_big.jpg,no_contrast,Click on the tie,.loc3,.loc2,.loc1,.loc4,small,no_modifier,tie,good,"['loc2', 'loc4']","[1394, 2846]",cougar_small.jpg,tie_big.jpg,mushroom_big.jpg,tie_small.jpg,105,train65,train,197,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,carseat_big.jpg,contrast_control,Click on the flag,.loc4,.loc2,.loc3,.loc1,small,no_modifier,flag,good,"['loc1', 'loc1']","[1708, 2288]",carseat_small.jpg,flag_big.jpg,pooltable_big.jpg,flag_small.jpg,218,filler98,filler,198,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,broom_big.jpg,no_contrast,Click on the bagel,.loc1,.loc4,.loc3,.loc2,big,no_modifier,bagel,good,"['loc4', 'loc2']","[2536, 3722]",nutcracker_small.jpg,bagel_small.jpg,igloo_small.jpg,bagel_big.jpg,118,train78,train,199,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,bathtub_big.jpg,contrast,Click on the big mushroom,.loc3,.loc1,.loc4,.loc2,big,modifier,mushroom,good,"['loc2', 'loc2', 'loc2']","[1659, 2264, 2750]",sushi_small.jpg,teeth_small.jpg,mushroom_small.jpg,mushroom_big.jpg,65,train25,train,200,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,croissant_big.jpg,no_contrast,Click on the shark,.loc2,.loc3,.loc1,.loc4,big,no_modifier,shark,good,"['loc2', 'loc4']","[1648, 3601]",waffle_small.jpg,shark_small.jpg,domino_small.jpg,shark_big.jpg,102,train62,train,201,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,accordion_big.jpg,contrast,Click on the big kayak,.loc2,.loc4,.loc3,.loc1,big,modifier,kayak,good,"['loc1', 'loc1', 'loc1']","[2075, 2585, 3015]",microscope_small.jpg,kayak_small.jpg,kayak_small.jpg,kayak_big.jpg,10,test10,test,202,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
472,List2,panflute_big.jpg,contrast_control,Click on the caterpillar,.loc4,.loc2,.loc1,.loc3,big,no_modifier,caterpillar,good,"['loc3', 'loc3']","[2304, 2925]",panflute_small.jpg,caterpillar_small.jpg,crane_small.jpg,caterpillar_big.jpg,229,filler109,filler,203,[],46,Yes,,3,2,YES,Female,English,NONE,Chrome,Mac,1050,1680,21.070966666666667,
