,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,clicking_practice_trial_number,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
1436,81,List3,Exp,,BoyAllSusanApples,,,2,8,all,,AOI1,AOI7,all,,22,44-22,Susan's,,Click on the boy that has all of Susan's apples,1,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with two apples,9807,fruit,small,,1,7,,boy,,2_apples,27,,boy,1,1,two,1
1437,81,List3,Exp,,GirlAllMichaelErasers,,,4,10,all,,AOI3,AOI9,all,,26,44-22,Michael's,,Click on the girl that has all of Michael's erasers,1,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with two erasers,9375,stationeries,small,,3,9,,girl,,2_erasers,28,,girl,1,1,two,1
1438,81,List3,Exp,,BoySomeAmySpoons,,,1,7,some,,AOI2,AOI8,some,,33,44-22,Amy's,,Click on the boy that has some of Amy's spoons,1,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three spoons,9543,kitchenwares,big,,2,8,,boy,,3_spoons,29,,boy,1,1,three,1
1439,81,List3,Exp,,GirlTwoAmyForks,,,3,9,num,,AOI4,AOI10,two,,13,33-33,Amy's,,Click on the girl that has two of Amy's forks,1,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with two forks,9496,kitchenwares,small,,4,10,,girl,,2_forks,30,,girl,1,1,two,1
1440,81,List3,Exp,,BoyAllAmyForks,,,1,7,all,,AOI2,AOI8,all,,17,33-33,Amy's,,Click on the boy that has all of Amy's forks,1,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with three forks,11293,kitchenwares,big,,2,8,,boy,,3_forks,31,,boy,1,1,three,1
1441,81,List3,Exp,,GirlAllAmyPlates,,,3,9,all,,AOI4,AOI10,all,,35,44-22,Amy's,,Click on the girl that has all of Amy's plates,1,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with two plates,9072,kitchenwares,small,,4,10,,girl,,2_plates,32,,girl,1,1,two,1
1442,81,List3,Exp,,GirlSomeSusanBananas,,,3,9,some,,AOI4,AOI10,some,,19,44-22,Susan's,,Click on the girl that has some of Susan's bananas,1,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with three bananas,9372,fruit,big,,4,10,,girl,,3_bananas,33,,girl,1,1,three,1
1443,81,List3,Exp,,BoyAllSusanPears,,,1,7,all,,AOI2,AOI8,all,,3,33-33,Susan's,,Click on the boy that has all of Susan's pears,1,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with three pears,9105,fruit,big,,2,8,,boy,,3_pears,34,,boy,1,1,three,1
1444,81,List3,Exp,,BoySomeSusanPears,,,2,8,some,,AOI1,AOI7,some,,1,33-33,Susan's,,Click on the boy that has some of Susan's pears,1,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with two pears,7759,fruit,small,,1,7,,boy,,2_pears,35,,boy,1,1,two,1
1445,81,List3,Filler,,BoyOneSusanApples,,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,1,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with an apple,11903,fruit,small,,1,7,,boy,,1_apple,36,,boy,1,1,a,1
1446,81,List3,Filler,,GirlOneMichaelErasers,,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,1,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with an eraser,25454,stationeries,small,,3,9,,girl,,1_eraser,37,,girl,1,1,a,1
1447,81,List3,Exp,,BoySomeMichaelErasers,,,2,8,some,,AOI1,AOI7,some,,11,33-33,Michael's,,Click on the boy that has some of Michael's erasers,1,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with two erasers,8056,stationeries,small,,1,7,,boy,,2_erasers,38,,boy,1,1,two,1
1448,81,List3,Exp,,BoyTwoAmySpoons,,,2,8,num,,AOI1,AOI7,two,,32,44-22,Amy's,,Click on the boy that has two of Amy's spoons,1,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with two spoons,18476,kitchenwares,small,,1,7,,boy,,2_spoons,39,,boy,1,1,two,1
1449,81,List3,Exp,,BoySomeSusanOranges,,,1,7,some,,AOI2,AOI8,some,,2,33-33,Susan's,,Click on the boy that has some of Susan's oranges,1,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with two oranges,9814,fruit,small,,2,8,,boy,,2_oranges,40,,boy,1,1,two,1
1450,81,List3,Exp,,BoyThreeAmyKnives,,,1,7,num,,AOI2,AOI8,three,,14,33-33,Amy's,,Click on the boy that has three of Amy's knives,1,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with three knives,8314,kitchenwares,big,,2,8,,boy,,3_knives,41,,boy,1,1,three,1
1451,81,List3,Exp,,GirlThreeMichaelScissors,,,4,10,num,,AOI3,AOI9,three,,10,33-33,Michael's,,Click on the girl that has three of Michael's scissors,1,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with three scissors,13981,stationeries,big,,3,9,,girl,,3_scissors,42,,girl,1,1,three,1
1452,81,List3,Exp,,GirlTwoSusanBananas,,,3,9,num,,AOI4,AOI10,two,,5,33-33,Susan's,,Click on the girl that has two of Susan's bananas,1,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with two bananas,10661,fruit,small,,4,10,,girl,,2_bananas,43,,girl,1,1,two,1
1453,81,List3,Exp,,GirlAllAmySpoons,,,4,10,all,,AOI3,AOI9,all,,36,44-22,Amy's,,Click on the girl that has all of Amy's spoons,1,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with two spoons,13919,kitchenwares,small,,3,9,,girl,,2_spoons,44,,girl,1,1,two,1
1454,81,List3,Filler,,GirlFourMichaelPencils,,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,1,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with four pencils,10368,stationeries,big,,4,10,,girl,,4_pencils,45,,girl,1,1,four,1
1455,81,List3,Filler,,BoyFourMichaelScissors,,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,1,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with four scissors,7166,stationeries,big,,1,7,,boy,,4_scissors,46,,boy,1,1,four,1
1456,81,List3,Exp,,GirlThreeSusanPears,,,3,9,num,,AOI4,AOI10,three,,6,33-33,Susan's,,Click on the girl that has three of Susan's pears,1,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with three pears,7052,fruit,big,,4,10,,girl,,3_pears,47,,girl,1,1,three,1
1457,81,List3,Exp,,GirlAllMichaelRulers,,,3,9,all,,AOI4,AOI10,all,,8,33-33,Michael's,,Click on the girl that has all of Michael's rulers,1,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with three rulers,12297,stationeries,big,,4,10,,girl,,3_rulers,48,,girl,1,1,three,1
1458,135,List3,Prac,Fruit_Susan_Monday,,Fruit_residue,1,2,,,two,AOI1,AOI7,,two,1,33-33,Susan,Click on the boy that has two of Susan's apples,,,2_apples,girl,3_bananas,2_pears,3_oranges,1_apple,1_pear,boy,boy,girl,apples,D3_pears,D3_bananas,D3_oranges,clicking practice,,BoyTwoSusanapples,"['aoi1', 'aoi7', 'aoi9', 'aoi7']",,fruit,,small,1,,boy,,2_apples,,,,noGender,1,0,one,0
1459,135,List3,Prac,Fruit_Susan_Tuesday,,Slience,2,1,,,some,AOI3,AOI9,,some,2,44-22,Susan,Click on the girl that has some of Susan's apples,,,3_bananas,girl,2_pears,3_apples,2_oranges,1_apple,1_banana,boy,boy,girl,apples,D2_pears,D4_bananas,D2_oranges,clicking practice,,GirlSomeSusanapples,"['aoi9', 'aoi9', 'aoi9', 'aoi9']",,fruit,,small,3,,girl,,3_apples,,,,noGender,1,0,noDet,1
1460,135,List3,Prac,Stationary_Michael_Monday,,Residue_stationary,3,4,,,num,AOI1,AOI7,,three,3,33-33,Michael,Click on the boy that has three of Michael's scissors,,,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,erasers,D3_pencils,D3_erasers,D3_rulers,clicking practice,,BoyThreeMichaelscissors,"['aoi8', 'aoi8', 'aoi7', 'aoi7']",,office supplies,,big,1,,boy,,3_scissors,,,,noGender,1,0,noDet,1
1461,135,List3,Prac,Stationary_Michael_Tuesday,,Residue_stationary,4,3,,,all,AOI4,AOI10,,all,4,44-22,Michael,Click on the girl that has all of Michael's rulers,,,3_pencils,girl,2_scissors,3_erasers,2_rulers,1_pencil,1_eraser,boy,boy,girl,rulers,D4_pencils,D4_erasers,D2_rulers,clicking practice,,GirlAllMichaelrulers,"['aoi7', 'aoi9', 'aoi9', 'aoi9']",,office supplies,,small,4,,girl,,2_rulers,,,,noGender,1,0,noDet,1
1462,135,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl that has three knives.,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
1463,135,List3,Prac,kitchware_Amy_Tuesday,,Slience,,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl that has two forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
1464,135,List3,Exp,,BoySomeSusanApples,,,2,8,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy that has two apples,6167,fruit,small,,1,7,,boy,,2_apples,1,,boy,1,1,two,1
1465,135,List3,Exp,,BoyThreeMichaelPencils,,,1,7,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy that has three pencils,6266,stationeries,big,,2,8,,boy,,3_pencils,2,,boy,1,1,three,1
1466,135,List3,Exp,,BoyAllAmyKnives,,,1,7,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy that has three knives,6006,kitchenwares,big,,2,8,,boy,,3_knives,3,,boy,1,1,three,1
1467,135,List3,Exp,,GirlThreeAmyForks,,,4,10,num,,AOI3,AOI9,three,,34,44-22,Amy's,,Click on the girl that has three of Amy's forks,3,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has three forks,5823,kitchenwares,big,,3,9,,girl,,3_forks,4,,girl,1,1,three,1
1468,135,List3,Exp,,GirlSomeMichaelRulers,,,3,9,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl that has three rulers,5655,stationeries,big,,4,10,,girl,,3_rulers,5,,girl,1,1,three,1
1469,135,List3,Exp,,GirlThreeMichaelRulers,,,3,9,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl that has three rulers,7340,stationeries,big,,4,10,,girl,,3_rulers,6,,girl,1,1,three,1
1470,135,List3,Exp,,GirlSomeMichaelErasers,,,4,10,some,,AOI3,AOI9,some,,8,33-33,Michael's,,Click on the girl that has some of Michael's erasers,3,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has two erasers,6347,stationeries,small,,3,9,,girl,,2_erasers,7,,girl,1,1,two,1
1471,135,List3,Filler,,BoyFourMichaelScissors,,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has four scissors,5414,stationeries,big,,1,7,,boy,,4_scissors,8,,boy,1,1,four,1
1472,135,List3,Exp,,GirlTwoAmyKnives,,,4,10,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl that has two knives,4994,kitchenwares,small,,3,9,,girl,,2_knives,9,,girl,1,1,two,1
1473,135,List3,Exp,,GirlSomeAmyForks,,,3,9,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl that has three forks,4707,kitchenwares,big,,4,10,,girl,,3_forks,10,,girl,1,1,three,1
1474,135,List3,Filler,,BoyOneAmySpoons,,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy that has a spoon,5751,kitchenwares,small,,2,8,,boy,,1_spoon,11,,boy,1,1,a,1
1475,135,List3,Exp,,BoyThreeSusanApples,,,2,8,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy that has three apples,4803,fruit,big,,1,7,,boy,,3_apples,12,,boy,1,1,three,1
1476,135,List3,Filler,,BoyOneSusanApples,,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy that has an apple,4606,fruit,small,,1,7,,boy,,1_apple,13,,boy,1,1,a,1
1477,135,List3,Exp,,BoyAllAmyForks,,,1,7,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy that has two forks,4550,kitchenwares,small,,2,8,,boy,,2_forks,14,,boy,1,1,two,1
1478,135,List3,Exp,,BoyTwoMichaelErasers,,,1,7,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has two erasers,5271,stationeries,small,,2,8,,boy,,2_erasers,15,,boy,1,1,two,1
1479,135,List3,Exp,,BoyAllAmySpoons,,,2,8,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy that has two spoons,4730,kitchenwares,small,,1,7,,boy,,2_spoons,16,,boy,1,1,two,1
1480,135,List3,Exp,,BoySomeSusanBananas,,,2,8,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy that has three bananas,4810,fruit,big,,1,7,,boy,,3_bananas,17,,boy,1,1,three,1
1481,135,List3,Exp,,GirlAllAmyPlates,,,4,10,all,,AOI3,AOI9,all,,13,33-33,Amy's,,Click on the girl that has all of Amy's plates,3,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl that has three plates,5758,kitchenwares,big,,3,9,,girl,,3_plates,18,,girl,1,1,three,1
1482,135,List3,Exp,,BoySomeAmyPlates,,,1,7,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy that has two plates,4819,kitchenwares,small,,2,8,,boy,,2_plates,19,,boy,1,1,two,1
1483,135,List3,Exp,,BoyTwoSusanPears,,,2,8,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy that has two pears,4431,fruit,small,,1,7,,boy,,2_pears,20,,boy,1,1,two,1
1484,135,List3,Exp,,BoyTwoAmyPlates,,,2,8,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy that has two plates,4666,kitchenwares,small,,1,7,,boy,,2_plates,21,,boy,1,1,two,1
1485,135,List3,Exp,,GirlAllSusanPears,,,3,9,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl that has three pears,4528,fruit,big,,4,10,,girl,,3_pears,22,,girl,1,1,three,1
1486,135,List3,Exp,,BoyAllMichaelRulers,,,2,8,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy that has two rulers,4213,stationeries,small,,1,7,,boy,,2_rulers,23,,boy,1,1,two,1
1487,135,List3,Filler,,BoyOneMichaelRulers,,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy that has a ruler,4534,stationeries,small,,2,8,,boy,,1_ruler,24,,boy,1,1,a,1
1488,135,List3,Exp,,GirlAllSusanOranges,,,4,10,all,,AOI3,AOI9,all,,5,33-33,Susan's,,Click on the girl that has all of Susan's oranges,3,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl that has three oranges,6074,fruit,big,,3,9,,girl,,3_oranges,25,,girl,1,1,three,1
1489,135,List3,Exp,,BoyAllSusanApples,,,2,8,all,,AOI1,AOI7,all,,24,44-22,Susan's,,Click on the boy that has all of Susan's apples,3,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy that has two apples,4543,fruit,small,,1,7,,boy,,2_apples,26,,boy,1,1,two,1
1490,135,List3,Filler,,BoyOneAmyPlates,,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy that has a plate,4542,kitchenwares,small,,1,7,,boy,,1_plate,27,,boy,1,1,a,1
1491,135,List3,Exp,,GirlSomeAmyKnives,,,4,10,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl that has three knives,5054,kitchenwares,big,,3,9,,girl,,3_knives,28,,girl,1,1,three,1
1492,135,List3,Exp,,BoySomeAmySpoons,,,2,8,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy that has two spoons,5187,kitchenwares,small,,1,7,,boy,,2_spoons,29,,boy,1,1,two,1
1493,135,List3,Exp,,GirlTwoSusanOranges,,,3,9,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl that has two oranges,4830,fruit,small,,4,10,,girl,,2_oranges,30,,girl,1,1,two,1
1494,135,List3,Exp,,BoySomeMichaelPencils,,,1,7,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy that has two pencils,7917,stationeries,small,,2,8,,boy,,2_pencils,31,,boy,1,1,two,1
1495,135,List3,Exp,,GirlAllMichaelScissors,,,4,10,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl that has three scissors,5358,stationeries,big,,3,9,,girl,,3_scissors,32,,girl,1,1,three,1
1496,135,List3,Filler,,GirlFourAmyPlates,,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl that has four plates,4770,kitchenwares,big,,4,10,,girl,,4_plates,33,,girl,1,1,four,1
1497,135,List3,Exp,,BoyTwoMichaelScissors,,,1,7,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy that has two scissors,5287,stationeries,small,,2,8,,boy,,2_scissors,34,,boy,1,1,two,1
1498,135,List3,Filler,,GirlOneSusanPears,,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,3,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl that has a pear,4066,fruit,small,,4,10,,girl,,1_pear,35,,girl,1,1,a,1
1499,135,List3,Filler,,GirlFourSusanOranges,,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl that has four oranges,8281,fruit,big,,3,9,,girl,,4_oranges,36,,girl,1,1,four,1
1500,135,List3,Exp,,GirlSomeMichaelScissors,,,4,10,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl that has three scissors,6135,stationeries,big,,3,9,,girl,,3_scissors,37,,girl,1,1,three,1
1501,135,List3,Filler,,BoyFourSusanBananas,,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,3,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy that has four bananas,4939,fruit,big,,2,8,,boy,,4_bananas,38,,boy,1,1,four,1
1502,135,List3,Exp,,GirlSomeSusanOranges,,,3,9,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl that has two oranges,5022,fruit,small,,4,10,,girl,,2_oranges,39,,girl,1,1,two,1
1503,135,List3,Filler,,GirlFourAmyKnives,,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl that has four knives,5431,kitchenwares,big,,3,9,,girl,,4_knives,40,,girl,1,1,four,1
1504,135,List3,Exp,,BoyAllMichaelPencils,,,1,7,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy that has two pencils,4665,stationeries,small,,2,8,,boy,,2_pencils,41,,boy,1,1,two,1
1505,135,List3,Exp,,GirlThreeAmySpoons,,,4,10,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl that has three spoons,5867,kitchenwares,big,,3,9,,girl,,3_spoons,42,,girl,1,1,three,1
1506,135,List3,Exp,,BoySomeSusanPears,,,1,7,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy that has three pears,4489,fruit,big,,2,8,,boy,,3_pears,43,,boy,1,1,three,1
1507,135,List3,Filler,,GirlFourMichaelPencils,,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has four pencils,5505,stationeries,big,,4,10,,girl,,4_pencils,44,,girl,1,1,four,1
1508,135,List3,Exp,,GirlThreeSusanBananas,,,3,9,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl that has three bananas,6984,fruit,big,,4,10,,girl,,3_bananas,45,,girl,1,1,three,1
1509,135,List3,Exp,,GirlAllMichaelErasers,,,3,9,all,,AOI4,AOI10,all,,9,33-33,Michael's,,Click on the girl that has all of Michael's erasers,3,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl that has three erasers,6836,stationeries,big,,4,10,,girl,,3_erasers,46,,girl,1,1,three,1
1510,135,List3,Exp,,GirlAllSusanBananas,,,3,9,all,,AOI4,AOI10,all,,23,44-22,Susan's,,Click on the girl that has all of Susan's bananas,3,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl that has two bananas,5942,fruit,small,,4,10,,girl,,2_bananas,47,,girl,1,1,two,1
