WorkerId,Answer.wrongShape,Input.List,SceneID,Input.Condition,Input.Referent,Input.Noun,Input.Adj,Input.Target,Input.Competitor,Input.Distractor,Input.Contrast,Answer.freeGenCrit,ReferentImage,turnOrder,sceneConfigs
joqu1gd14f,0,TlessC1,9,Contrast,2,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,spotted_redsquare1.jpg,triangle,spotted_greentriangle7.jpg,37,BDCA
joqu1gd14f,0,TlessC1,10,NoContrast,3,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,bumpy_blueshape.jpg,oval,chereos_yellowoval.jpg,22,CADB
joqu1gd14f,0,TlessC1,11,Contrast,3,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,cube,full_cube8.jpg,36,DBAC
joqu1gd14f,0,TlessC1,12,NoContrast,4,cirlce,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,yellow_wavyline.jpg,yellow shape,yellow_wavyline.jpg,23,BCDA
joqu1gd14f,0,TlessC1,13,Contrast,3,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,curved_redline5.jpg,circle,spotted_yellowcircle4.jpg,38,DBAC
joqu1gd14f,0,TlessC1,14,NoContrast,1,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,%23tall_greenspiral2.jpg,cube,full_yellowcube6.jpg,40,ADCB
joqu1gd14f,0,TlessC1,15,Contrast,3,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,full_bluecube5.jpg,green line,curved_greenline4.jpg,6,CBAD
joqu1gd14f,0,TlessC1,16,NoContrast,4,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,%23tall_redspiral7.jpg,red ribbon,%23tall_redspiral7.jpg,19,DABC
joqu1gd14f,0,TlessC1,17,Contrast,2,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,open_greencircle5.jpg,triangle,open_yellowtriangle1.jpg,21,DABC
joqu1gd14f,0,TlessC1,18,NoContrast,2,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,full_bluecylinder7.jpg,green arrow,bent_greenarrow1.jpg,13,CADB
joqu1gd14f,0,TlessC1,19,Contrast,1,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,full_yellowcylinder3.jpg,blue cylinder,full_bluecylinder6.jpg,30,DABC
joqu1gd14f,0,TlessC1,20,NoContrast,1,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,long_redline1.jpg,cylinder,full_yellowcylinder1.jpg,4,BDCA
joqu1gd14f,0,TlessC1,21,Contrast,2,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,long_blueline3.jpg,green arrow,long_greenarrow6.jpg,32,ACDB
joqu1gd14f,0,TlessC1,22,NoContrast,3,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,green_heart.jpg,star,yellow_star.jpg,14,BADC
joqu1gd14f,0,TlessC1,23,Contrast,2,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,big_bluesquare3.jpg,triangle,big_yellowtriangle6.jpg,17,DABC
joqu1gd14f,0,TlessC1,24,NoContrast,2,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,diagonal_bluearrow.jpg,square,big_redsquare2.jpg,11,CBDA
joqu1gd14f,0,TlessC1,25,Contrast,1,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,wide_redoval3.jpg,green oval,wide_greenoval5.jpg,16,BDCA
joqu1gd14f,0,TlessC1,26,NoContrast,1,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,spotted_greenpentagon.jpg,rectangle,wide_redrectangle3.jpg,1,ACBD
joqu1gd14f,0,TlessC1,27,Contrast,1,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,%23tall_redspiral3.jpg,blue ribbon,%23tall_bluespiral5.jpg,31,ADCB
joqu1gd14f,0,TlessC1,28,NoContrast,1,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,blue_sun.jpg,full1_greensquare1.jpg,red ribbon,%23tall_redspiral3.jpg,39,BCAD
joqu1gd14f,0,TlessC1,29,Contrast,1,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,%23thick_blueline3.jpg,yellow line,%23thick_yellowline5.jpg,25,BDCA
joqu1gd14f,0,TlessC1,30,NoContrast,3,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,yellow_star.jpg,circle,bumpy_greencircle4.jpg,20,CBDA
joqu1gd14f,0,TlessC1,31,Contrast,2,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,long_redline3.jpg,blue arrow,long_bluearrow6.jpg,3,BCDA
joqu1gd14f,0,TlessC1,32,NoContrast,2,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,spotted_greencircle4.jpg,arrow,long_bluearrow2.jpg,18,DBCA
joqu1gd14f,0,TlessC1,33,Contrast,2,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,big_greentriangle3.jpg,square,big_bluesquare6.jpg,27,DACB
joqu1gd14f,0,TlessC1,34,NoContrast,4,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,red_wavyline.jpg,Red shape,red_wavyline.jpg,7,BCDA
joqu1gd14f,0,TlessC1,35,Contrast,2,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,wide_greenrectangle3.jpg,oval,wide_redoval6.jpg,15,ABCD
joqu1gd14f,0,TlessC1,36,NoContrast,1,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,yellow_sun.jpg,oval,wide_redoval3.jpg,28,ABDC
joqu1gd14f,0,TlessC1,37,Contrast,4,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,%23tall_greencylinder3.jpg,green cylinder,%23tall_greencylinder3.jpg,12,BCAD
joqu1gd14f,0,TlessC1,38,NoContrast,2,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,spotted_redstar.jpg,blue ribbon,%23tall_bluespiral2.jpg,2,ACBD
joqu1gd14f,0,TlessC1,39,Contrast,4,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,%23thick_yellowline3.jpg,yellow line,%23thick_yellowline3.jpg,35,CDBA
joqu1gd14f,0,TlessC1,40,NoContrast,4,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,bumpy_bluesquare4.jpg,square,bumpy_bluesquare4.jpg,24,DBAC
vhhhc26cyk,0,TlessC2,1,NoContrast,1,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,striped_redtriangle4.jpg,blue square,bumpy_bluesquare6.jpg,36,CDBA
vhhhc26cyk,0,TlessC2,2,Contrast,4,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,open_greencircle1.jpg,green circle,open_greencircle1.jpg,38,CBDA
vhhhc26cyk,0,TlessC2,3,NoContrast,1,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,big_bluesquare1.jpg,green line,bent_greenline6.jpg,22,BCDA
vhhhc26cyk,0,TlessC2,4,Contrast,4,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,curved_blueline1.jpg,blue line,curved_blueline1.jpg,34,BADC
vhhhc26cyk,0,TlessC2,5,NoContrast,4,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,%23thick_greenarrow1.jpg,green arrow,%23thick_greenarrow1.jpg,21,BDAC
vhhhc26cyk,0,TlessC2,6,Contrast,1,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,striped_greensquare1.jpg,yellow square,striped_yellowsquare6.jpg,11,CBDA
vhhhc26cyk,0,TlessC2,7,NoContrast,1,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,full_yellowcylinder2.jpg,red triangle,bumpy_redtriangle6.jpg,39,CDAB
vhhhc26cyk,0,TlessC2,8,Contrast,2,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,curved_greenline1.jpg,red arrow,curved_redarrow7.jpg,17,ADCB
vhhhc26cyk,0,TlessC2,9,NoContrast,4,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,striped_redcircle5.jpg,red circle,striped_redcircle5.jpg,35,BDAC
vhhhc26cyk,0,TlessC2,10,Contrast,3,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,striped_bluetriangle1.jpg,dotted circle,chereos_yellowoval.jpg,16,DACB
vhhhc26cyk,0,TlessC2,11,NoContrast,3,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,%23tall_bluespiral7.jpg,cube,full_cube8.jpg,4,ABCD
vhhhc26cyk,0,TlessC2,12,Contrast,4,circle,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,open_yellowcircle5.jpg,yellow half circle,open_yellowcircle5.jpg,24,DABC
vhhhc26cyk,0,TlessC2,13,NoContrast,3,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,red_cloud.jpg,dotted circle,spotted_yellowcircle4.jpg,7,ABDC
vhhhc26cyk,0,TlessC2,14,Contrast,4,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,full_greencube3.jpg,green cube,full_greencube3.jpg,33,CABD
vhhhc26cyk,0,TlessC2,15,NoContrast,4,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,blue_bumpyline.jpg,blue line,blue_bumpyline.jpg,2,DCAB
vhhhc26cyk,0,TlessC2,16,Contrast,2,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,bumpy_redtriangle5.jpg,square,bumpy_bluesquare1.jpg,18,DCBA
vhhhc26cyk,0,TlessC2,17,NoContrast,2,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,green_wavyline.jpg,triangle,open_yellowtriangle1.jpg,13,CDBA
vhhhc26cyk,0,TlessC2,18,Contrast,2,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,bent_blueline5.jpg,green arrow,bent_greenarrow1.jpg,26,ADCB
vhhhc26cyk,0,TlessC2,19,NoContrast,1,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,%23thick_yellowline1.jpg,blue cylinder,full_bluecylinder6.jpg,30,CABD
vhhhc26cyk,0,TlessC2,20,Contrast,4,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,full_redcylinder5.jpg,red cylinder,full_redcylinder5.jpg,37,ABCD
vhhhc26cyk,0,TlessC2,21,NoContrast,2,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,open_bluecircle1.jpg,green arrow,long_greenarrow6.jpg,3,CBDA
vhhhc26cyk,0,TlessC2,22,Contrast,2,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,long_greenline5.jpg,red arrow,long_redarrow2.jpg,27,DBCA
vhhhc26cyk,0,TlessC2,23,NoContrast,1,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,curved_blueline4.jpg,red square,big_redsquare5.jpg,10,DCBA
vhhhc26cyk,0,TlessC2,24,Contrast,1,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,big_bluetriangle5.jpg,yellow triangle,big_yellowtriangle3.jpg,31,DCAB
vhhhc26cyk,0,TlessC2,25,NoContrast,4,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,bent_redline4.jpg,red curve,bent_redline4.jpg,23,CBDA
vhhhc26cyk,0,TlessC2,26,Contrast,4,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,wide_greenrectangle5.jpg,green rectangle,wide_greenrectangle5.jpg,1,BCDA
vhhhc26cyk,0,TlessC2,27,NoContrast,4,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,curved_redline4.jpg,red curve,curved_redline4.jpg,25,CADB
vhhhc26cyk,0,TlessC2,28,Contrast,1,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,full_cube8.jpg,%23tall_greenspiral5.jpg,red tornado,%23tall_redspiral3.jpg,9,DABC
vhhhc26cyk,0,TlessC2,29,NoContrast,2,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,bumpy_blueshape.jpg,green arrow,%23thick_greenarrow6.jpg,8,DCBA
vhhhc26cyk,0,TlessC2,30,Contrast,1,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,%23thick_yellowline5.jpg,blue line,%23thick_blueline3.jpg,29,BCAD
vhhhc26cyk,0,TlessC2,31,NoContrast,2,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,spotted_redstar.jpg,blue arrow,long_bluearrow6.jpg,15,CBDA
vhhhc26cyk,0,TlessC2,32,Contrast,1,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,long_greenline5.jpg,red line,long_redline3.jpg,6,CADB
vhhhc26cyk,0,TlessC2,33,NoContrast,4,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,green_garabato.jpg,green line,green_garabato.jpg,12,ABCD
vhhhc26cyk,0,TlessC2,34,Contrast,1,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,big_redsquare5.jpg,blue square,big_bluesquare3.jpg,5,CDBA
vhhhc26cyk,0,TlessC2,35,NoContrast,1,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,bent_greenline4.jpg,rectangle,wide_yellowrectangle5.jpg,32,CBAD
vhhhc26cyk,0,TlessC2,36,Contrast,3,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,wide_yellowoval5.jpg,square,full1_bluesquare2.jpg,19,ABDC
vhhhc26cyk,0,TlessC2,37,NoContrast,2,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,green_wavyline.jpg,blue tornado,%23tall_bluespiral6.jpg,40,CADB
vhhhc26cyk,0,TlessC2,38,Contrast,4,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,%23tall_redcylinder5.jpg,red cylinder,%23tall_redcylinder5.jpg,20,ADCB
vhhhc26cyk,0,TlessC2,39,NoContrast,4,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,spotted_yellowsquare4.jpg,dotted square,spotted_yellowsquare4.jpg,14,ACBD
vhhhc26cyk,0,TlessC2,40,Contrast,3,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,%23thick_blueline5.jpg,dotted circle,spotted_yellowcircle4.jpg,28,DABC
82c6oi97b3,0,TlessC2,1,NoContrast,4,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,striped_redtriangle4.jpg,triangle,striped_redtriangle4.jpg,14,CDBA
82c6oi97b3,0,TlessC2,2,Contrast,4,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,open_greencircle1.jpg,whole circle,open_greencircle1.jpg,18,DCAB
82c6oi97b3,0,TlessC2,3,NoContrast,4,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,big_bluesquare1.jpg,square,big_bluesquare1.jpg,5,DBAC
82c6oi97b3,0,TlessC2,4,Contrast,2,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,curved_blueline1.jpg,curved line with arrow,curved_greenarrow7.jpg,38,BCDA
82c6oi97b3,0,TlessC2,5,NoContrast,3,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,%23thick_greenarrow1.jpg,triangle,striped_bluetriangle4.jpg,13,DACB
82c6oi97b3,0,TlessC2,6,Contrast,1,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,striped_greensquare1.jpg,square with lines,striped_yellowsquare6.jpg,35,BADC
82c6oi97b3,0,TlessC2,7,NoContrast,4,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,full_yellowcylinder2.jpg,cylindar,full_yellowcylinder2.jpg,21,BADC
82c6oi97b3,0,TlessC2,8,Contrast,3,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,curved_greenline1.jpg,triangle,bumpy_yellowtriangle1.jpg,2,ACDB
82c6oi97b3,0,TlessC2,9,NoContrast,4,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,striped_redcircle5.jpg,circle,striped_redcircle5.jpg,29,ACBD
82c6oi97b3,0,TlessC2,10,Contrast,1,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,striped_bluetriangle1.jpg,triangle with lines,striped_redtriangle6.jpg,37,ADCB
82c6oi97b3,0,TlessC2,11,NoContrast,3,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,%23tall_bluespiral7.jpg,box,full_cube8.jpg,10,ACBD
82c6oi97b3,0,TlessC2,12,Contrast,4,circle,closed,open_greencircle2.jpg,open_bluesquare1.jpg,bumpy_redline.jpg,open_yellowcircle5.jpg,less complete circle,open_yellowcircle5.jpg,32,CDAB
82c6oi97b3,0,TlessC2,13,NoContrast,4,line,straight,curved_blueline2.jpg,curved_greenarrow1.jpg,spotted_yellowcircle4.jpg,red_cloud.jpg,cloud,red_cloud.jpg,28,DACB
82c6oi97b3,0,TlessC2,14,Contrast,3,cube,full,full_yellowcube6.jpg,full_redcylinder7.jpg,diagonal_bluearrow.jpg,full_greencube3.jpg,line,diagonal_bluearrow.jpg,27,DACB
82c6oi97b3,0,TlessC2,15,NoContrast,3,cube,empty,full_bluecube1.jpg,empty_cylinder.jpg,curved_greenline4.jpg,blue_bumpyline.jpg,curved line,curved_greenline4.jpg,17,CDAB
82c6oi97b3,0,TlessC2,16,Contrast,1,triangle,flat,bumpy_yellowtriangle2.jpg,bumpy_bluesquare1.jpg,green_sphere.jpg,bumpy_redtriangle5.jpg,one dot triangle,bumpy_yellowtriangle2.jpg,1,BDCA
82c6oi97b3,0,TlessC2,17,NoContrast,2,circle,closed,open_bluecircle2.jpg,open_yellowtriangle1.jpg,long_redline7.jpg,green_wavyline.jpg,triangle,open_yellowtriangle1.jpg,22,CBAD
82c6oi97b3,0,TlessC2,18,Contrast,3,line,straight,bent_redline2.jpg,bent_greenarrow1.jpg,chereos_yellowoval.jpg,bent_blueline5.jpg,cookie,chereos_yellowoval.jpg,26,CDBA
82c6oi97b3,0,TlessC2,19,NoContrast,3,cylinder,full,full_bluecylinder6.jpg,full_greencube7.jpg,%23tall_redspiral4.jpg,%23thick_yellowline1.jpg,tornado,%23tall_redspiral4.jpg,7,DACB
82c6oi97b3,0,TlessC2,20,Contrast,1,cylinder,empty,full_yellowcylinder1.jpg,empty_cube.jpg,yellow_cloud.jpg,full_redcylinder5.jpg,emptier cylindar,full_yellowcylinder1.jpg,16,CADB
82c6oi97b3,0,TlessC2,21,NoContrast,4,line,long,long_redline5.jpg,long_greenarrow6.jpg,yellow_sun.jpg,open_bluecircle1.jpg,circle,open_bluecircle1.jpg,8,CDBA
82c6oi97b3,0,TlessC2,22,Contrast,3,line,short,long_blueline3.jpg,long_redarrow2.jpg,yellow_star.jpg,long_greenline5.jpg,star,yellow_star.jpg,25,ADCB
82c6oi97b3,0,TlessC2,23,NoContrast,4,square,big,big_redsquare5.jpg,big_yellowtriangle6.jpg,green_wavyline.jpg,curved_blueline4.jpg,small curved line,curved_blueline4.jpg,19,BADC
82c6oi97b3,0,TlessC2,24,Contrast,4,triangle,small,big_yellowtriangle3.jpg,big_redsquare2.jpg,green_wavyline.jpg,big_bluetriangle5.jpg,large triangle,big_bluetriangle5.jpg,15,ACBD
82c6oi97b3,0,TlessC2,25,NoContrast,4,oval,wide,wide_greenoval5.jpg,wide_yellowrectangle6.jpg,open_bluesquare7.jpg,bent_redline4.jpg,smaller line,bent_redline4.jpg,20,ACDB
82c6oi97b3,0,TlessC2,26,Contrast,1,rectangle,narrow,wide_redrectangle3.jpg,wide_yellowoval2.jpg,blue_star.jpg,wide_greenrectangle5.jpg,small rectangle,wide_redrectangle3.jpg,40,DCAB
82c6oi97b3,0,TlessC2,27,NoContrast,3,spiral,tall,%23tall_bluespiral5.jpg,%23tall_greencylinder6.jpg,chereos_yellowoval.jpg,curved_redline4.jpg,cookie,chereos_yellowoval.jpg,4,ADBC
82c6oi97b3,0,TlessC2,28,Contrast,4,spiral,short,%23tall_redspiral3.jpg,%23tall_yellowcylinder2.jpg,full_cube8.jpg,%23tall_greenspiral5.jpg,large tornado,%23tall_greenspiral5.jpg,3,ADBC
82c6oi97b3,0,TlessC2,29,NoContrast,2,line,thick,%23thick_yellowline5.jpg,%23thick_greenarrow6.jpg,red_sun.jpg,bumpy_blueshape.jpg,arrow,%23thick_greenarrow6.jpg,30,DCBA
82c6oi97b3,0,TlessC2,30,Contrast,2,line,thin,%23thick_blueline3.jpg,%23thick_redarrow2.jpg,bumpy_greencircle4.jpg,%23thick_yellowline5.jpg,arrow,%23thick_redarrow2.jpg,6,BDAC
82c6oi97b3,0,TlessC2,31,NoContrast,3,line,long,long_greenline5.jpg,long_bluearrow6.jpg,yellow_cloud.jpg,spotted_redstar.jpg,cloud,yellow_cloud.jpg,34,BCDA
82c6oi97b3,0,TlessC2,32,Contrast,1,line,short,long_redline3.jpg,long_bluearrow2.jpg,full_yellowcube7.jpg,long_greenline5.jpg,small line,long_redline3.jpg,12,ABCD
82c6oi97b3,0,TlessC2,33,NoContrast,3,triangle,big,big_yellowtriangle5.jpg,big_bluesquare6.jpg,long_redline4.jpg,green_garabato.jpg,straight line,long_redline4.jpg,9,CABD
82c6oi97b3,0,TlessC2,34,Contrast,2,square,small,big_bluesquare3.jpg,big_yellowtriangle2.jpg,green_garabato.jpg,big_redsquare5.jpg,traingle,big_yellowtriangle2.jpg,23,BCDA
82c6oi97b3,0,TlessC2,35,NoContrast,1,rectangle,wide,wide_yellowrectangle5.jpg,wide_redoval6.jpg,open_bluetriangle7.jpg,bent_greenline4.jpg,rectangle,wide_yellowrectangle5.jpg,31,ACDB
82c6oi97b3,0,TlessC2,36,Contrast,1,oval,narrow,wide_redoval3.jpg,wide_greenrectangle2.jpg,full1_bluesquare2.jpg,wide_yellowoval5.jpg,small oval,wide_redoval3.jpg,24,BCDA
82c6oi97b3,0,TlessC2,37,NoContrast,4,cylinder,tall,%23tall_yellowcylinder5.jpg,%23tall_bluespiral6.jpg,bent_redline1.jpg,green_wavyline.jpg,not straight line,green_wavyline.jpg,36,DCBA
82c6oi97b3,0,TlessC2,38,Contrast,3,cylinder,short,%23tall_greencylinder3.jpg,%23tall_bluespiral2.jpg,yellow_cloud.jpg,%23tall_redcylinder5.jpg,cloud,yellow_cloud.jpg,39,BCDA
82c6oi97b3,0,TlessC2,39,NoContrast,1,line,thick,%23thick_blueline5.jpg,%23thick_redarrow6.jpg,green_star.jpg,spotted_yellowsquare4.jpg,line no arrow,%23thick_blueline5.jpg,33,CBDA
82c6oi97b3,0,TlessC2,40,Contrast,4,line,thin,%23thick_redline3.jpg,%23thick_greenarrow2.jpg,spotted_yellowcircle4.jpg,%23thick_blueline5.jpg,thicker line,%23thick_blueline5.jpg,11,BDCA
2cmvkdn1w3,0,TlessC1,1,Contrast,3,square,bumpy,bumpy_bluesquare6.jpg,bumpy_greencircle7.jpg,%23tall_yellowcylinder3.jpg,bumpy_redsquare1.jpg,YELLOW DISC,%23tall_yellowcylinder3.jpg,28,CDAB
2cmvkdn1w3,0,TlessC1,2,NoContrast,2,circle,open,open_bluecircle6.jpg,open_redtriangle7.jpg,yellow_cloud.jpg,green_garabato.jpg,RED HALF TRIANGLE,open_redtriangle7.jpg,1,CDBA
2cmvkdn1w3,0,TlessC1,3,Contrast,3,line,bent,bent_greenline6.jpg,bent_redarrow7.jpg,yellow_cloud.jpg,bent_blueline1.jpg,YELLOW CLOUD,yellow_cloud.jpg,3,DCBA
2cmvkdn1w3,0,TlessC1,4,NoContrast,3,line,curved,curved_redline6.jpg,curved_greenarrow7.jpg,yellow_star.jpg,striped_bluetriangle4.jpg,YELLOW STAR,yellow_star.jpg,31,BCAD
2cmvkdn1w3,0,TlessC1,5,Contrast,2,circle,spotted,spotted_yellowcircle6.jpg,spotted_redsquare7.jpg,striped_bluetriangle4.jpg,spotted_greencircle1.jpg,RED SQUARE,spotted_redsquare7.jpg,23,CABD
2cmvkdn1w3,0,TlessC1,6,NoContrast,3,square,striped,striped_yellowsquare6.jpg,striped_bluetriangle7.jpg,spotted_redstar.jpg,bumpy_greencircle4.jpg,RED STAR,spotted_redstar.jpg,17,DBCA
2cmvkdn1w3,0,TlessC1,7,Contrast,4,triangle,bumpy,bumpy_redtriangle6.jpg,bumpy_bluesquare7.jpg,spotted_greencircle4.jpg,bumpy_yellowtriangle1.jpg,YELLOW TRIANGLE,bumpy_yellowtriangle1.jpg,21,CBAD
2cmvkdn1w3,0,TlessC1,8,NoContrast,3,line,curved,curved_blueline6.jpg,curved_redarrow7.jpg,bumpy_yellowtriangle1.jpg,green_lightning.jpg,YELLOW TRIANGLE,bumpy_yellowtriangle1.jpg,33,ACDB
2cmvkdn1w3,0,TlessC1,9,Contrast,3,square,spotted,spotted_yellowsquare6.jpg,spotted_greentriangle7.jpg,diagonal_bluearrow.jpg,spotted_redsquare1.jpg,BLUE ARROW,diagonal_bluearrow.jpg,11,CADB
2cmvkdn1w3,0,TlessC1,10,NoContrast,2,triangle,striped,striped_redtriangle6.jpg,striped_greensquare7.jpg,chereos_yellowoval.jpg,bumpy_blueshape.jpg,GREEN BOX,striped_greensquare7.jpg,22,BADC
2cmvkdn1w3,0,TlessC1,11,Contrast,1,cirlce,flat,bumpy_greencircle2.jpg,bumpy_yellowtriangle1.jpg,full_cube8.jpg,bumpy_bluecircle5.jpg,GREEN CIRCLE,bumpy_greencircle2.jpg,20,DCAB
