,workerid,proliferate.condition,ExpFiller,Intro_object,Prime,Res_object,competitor1,competitor2,condition,condition1,correctAns1,correctAns2,determiner,determiner1,displayID,display_type,figure,instruction1,instruction3,list,location1,location10,location2,location3,location4,location5,location6,location7,location8,location9,object1,object2,object3,object4,practiceTrialType,practice_trial_number,prime,response,response_times,setting,size,size1,target1,target2,target_figure1,target_figure3,target_object1,target_object3,trial_number,error,genderUsed,correctGender,correctNoun,detUsed,correctDet
1403,34,List3,Exp,,GirlAllSusanOranges,,4,10,all,,AOI3,AOI9,all,,5,33-33,Susan's,,Click on the girl that has all of Susan's oranges,3,2_pears,girl,3_apples,3_oranges,2_bananas,1_banana,1_pear,boy,boy,girl,,,,,,,,girl with oranges,15144,fruit,big,,3,9,,girl,,3_oranges,2,,girl,1,1,noDet,1
1404,34,List3,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with oranges,10000,fruit,big,,3,9,,girl,,4_oranges,3,,girl,1,1,noDet,1
1405,34,List3,Exp,,GirlThreeSusanBananas,,3,9,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with bananas,9875,fruit,big,,4,10,,girl,,3_bananas,4,,girl,1,1,noDet,1
1406,34,List3,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with rulers,7839,stationeries,big,,4,10,,girl,,3_rulers,5,,girl,1,1,noDet,1
1407,34,List3,Exp,,BoyTwoAmyPlates,,2,8,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with plates,10005,kitchenwares,small,,1,7,,boy,,2_plates,6,,boy,1,1,noDet,1
1408,34,List3,Exp,,BoySomeSusanApples,,2,8,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with apples,80524,fruit,small,,1,7,,boy,,2_apples,7,,boy,1,1,noDet,1
1409,34,List3,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with scissors,17496,stationeries,big,,3,9,,girl,,3_scissors,8,,girl,1,1,noDet,1
1410,34,List3,Filler,,BoyOneMichaelRulers,,1,7,one,,AOI2,AOI8,one,,40,33-33,Michael's,,Click on the boy that has one of Michael's rulers,3,3_erasers,girl,1_ruler,3_pencils,3_scissors,2_scissors,0,boy,boy,girl,,,,,,,,boy with a ruler,8642,stationeries,small,,2,8,,boy,,1_ruler,9,,boy,1,1,a,1
1411,34,List3,Exp,,BoyTwoMichaelScissors,,1,7,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with scissors,16921,stationeries,small,,2,8,,boy,,2_scissors,10,,boy,1,1,noDet,1
1412,34,List3,Exp,,GirlTwoSusanOranges,,3,9,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with oranges,24414,fruit,small,,4,10,,girl,,2_oranges,11,,girl,1,1,noDet,1
1413,34,List3,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with plates,11776,kitchenwares,big,,4,10,,girl,,4_plates,12,,girl,1,1,noDet,1
1414,34,List3,Exp,,GirlAllSusanPears,,3,9,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with pears,14677,fruit,big,,4,10,,girl,,3_pears,13,,girl,1,1,noDet,1
1415,34,List3,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with an eraser,24130,stationeries,small,,3,9,,girl,,1_eraser,14,,girl,1,1,a,1
1416,34,List3,Filler,,BoyFourSusanBananas,,1,7,four,,AOI2,AOI8,four,,44,44-22,Susan's,,Click on the boy that has four of Susan's bananas,3,1_orange,girl,4_bananas,3_pears,2_apples,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with bananas,7896,fruit,big,,2,8,,boy,,4_bananas,15,,boy,1,1,noDet,1
1417,34,List3,Exp,,GirlAllAmyPlates,,4,10,all,,AOI3,AOI9,all,,13,33-33,Amy's,,Click on the girl that has all of Amy's plates,3,2_knives,girl,3_spoons,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,,,,,,,,girl with plates,3983,kitchenwares,big,,3,9,,girl,,3_plates,16,,girl,1,1,noDet,1
1418,34,List3,Exp,,BoySomeAmySpoons,,2,8,some,,AOI1,AOI7,some,,17,33-33,Amy's,,Click on the boy that has some of Amy's spoons,3,2_spoons,girl,3_forks,2_knives,3_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with spoons,5649,kitchenwares,small,,1,7,,boy,,2_spoons,17,,boy,1,1,noDet,1
1419,34,List3,Exp,,GirlSomeMichaelErasers,,4,10,some,,AOI3,AOI9,some,,8,33-33,Michael's,,Click on the girl that has some of Michael's erasers,3,2_scissors,girl,3_pencils,2_erasers,3_rulers,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with erasers,7233,stationeries,small,,3,9,,girl,,2_erasers,18,,girl,1,1,noDet,1
1420,34,List3,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with a spoon,5207,kitchenwares,small,,2,8,,boy,,1_spoon,19,,boy,1,1,a,1
1421,34,List3,Exp,,BoyTwoSusanPears,,2,8,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with pears,4069,fruit,small,,1,7,,boy,,2_pears,20,,boy,1,1,noDet,1
1422,34,List3,Exp,,BoyAllMichaelPencils,,1,7,all,,AOI2,AOI8,all,,28,44-22,Michael's,,Click on the boy that has all of Michael's pencils,3,3_scissors,girl,2_pencils,2_erasers,3_rulers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,boy with pencils,6459,stationeries,small,,2,8,,boy,,2_pencils,21,,boy,1,1,noDet,1
1423,34,List3,Exp,,GirlSomeSusanOranges,,3,9,some,,AOI4,AOI10,some,,4,33-33,Susan's,,Click on the girl that has some of Susan's oranges,3,2_pears,girl,3_apples,3_bananas,2_oranges,1_orange,1_pear,boy,boy,girl,,,,,,,,girl with oranges,7298,fruit,small,,4,10,,girl,,2_oranges,22,,girl,1,1,noDet,1
1424,34,List3,Exp,,BoyAllMichaelRulers,,2,8,all,,AOI1,AOI7,all,,27,44-22,Michael's,,Click on the boy that has all of Michael's rulers,3,2_rulers,girl,3_erasers,2_scissors,3_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with rulers,5569,stationeries,small,,1,7,,boy,,2_rulers,23,,boy,1,1,noDet,1
1425,34,List3,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with forks,6408,kitchenwares,big,,4,10,,girl,,3_forks,24,,girl,1,1,noDet,1
1426,34,List3,Exp,,BoySomeMichaelPencils,,1,7,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with pencils,5836,stationeries,small,,2,8,,boy,,2_pencils,25,,boy,1,1,noDet,1
1427,34,List3,Exp,,BoyTwoMichaelErasers,,1,7,num,,AOI2,AOI8,two,,29,44-22,Michael's,,Click on the boy that has two of Michael's erasers,3,3_pencils,girl,2_erasers,3_scissors,2_rulers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with erasers,8672,stationeries,small,,2,8,,boy,,2_erasers,26,,boy,1,1,noDet,1
1428,34,List3,Exp,,GirlSomeMichaelScissors,,4,10,some,,AOI3,AOI9,some,,25,44-22,Michael's,,Click on the girl that has some of Michael's scissors,3,3_erasers,girl,2_rulers,3_scissors,2_pencils,1_eraser,1_scissor,boy,boy,girl,,,,,,,,girl with scissors,10672,stationeries,big,,3,9,,girl,,3_scissors,27,,girl,1,1,noDet,1
1429,34,List3,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with knives,5521,kitchenwares,big,,3,9,,girl,,4_knives,28,,girl,1,1,noDet,1
1430,34,List3,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with an apple,4799,fruit,small,,1,7,,boy,,1_apple,29,,boy,1,1,a,1
1431,34,List3,Exp,,BoyAllAmyKnives,,1,7,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with knives,9434,kitchenwares,big,,2,8,,boy,,3_knives,30,,boy,1,1,noDet,1
1432,34,List3,Exp,,BoyAllAmySpoons,,2,8,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with spoons,4398,kitchenwares,small,,1,7,,boy,,2_spoons,31,,boy,1,1,noDet,1
1433,34,List3,Exp,,BoyAllAmyForks,,1,7,all,,AOI2,AOI8,all,,31,44-22,Amy's,,Click on the boy that has all of Amy's forks,3,3_plates,girl,2_forks,3_spoons,2_knives,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with forks,5848,kitchenwares,small,,2,8,,boy,,2_forks,32,,boy,1,1,noDet,1
1434,34,List3,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,7602,kitchenwares,big,,3,9,,girl,,3_knives,33,,girl,1,1,noDet,1
1435,34,List3,Exp,,GirlAllMichaelErasers,,3,9,all,,AOI4,AOI10,all,,9,33-33,Michael's,,Click on the girl that has all of Michael's erasers,3,3_pencils,girl,2_scissors,2_rulers,3_erasers,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with erasers,8309,stationeries,big,,4,10,,girl,,3_erasers,34,,girl,1,1,noDet,1
1436,34,List3,Exp,,GirlAllSusanBananas,,3,9,all,,AOI4,AOI10,all,,23,44-22,Susan's,,Click on the girl that has all of Susan's bananas,3,3_apples,girl,2_pears,3_oranges,2_bananas,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with bananas,5385,fruit,small,,4,10,,girl,,2_bananas,35,,girl,1,1,noDet,1
1437,34,List3,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with scissors,6568,stationeries,big,,1,7,,boy,,4_scissors,36,,boy,1,1,noDet,1
1438,34,List3,Exp,,GirlThreeAmyForks,,4,10,num,,AOI3,AOI9,three,,34,44-22,Amy's,,Click on the girl that has three of Amy's forks,3,2_spoons,girl,3_plates,3_forks,2_knives,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with forks,11260,kitchenwares,big,,3,9,,girl,,3_forks,37,,girl,1,1,noDet,1
1439,34,List3,Exp,,BoySomeSusanPears,,1,7,some,,AOI2,AOI8,some,,22,44-22,Susan's,,Click on the boy that has some of Susan's pears,3,2_apples,girl,3_pears,3_oranges,2_bananas,1_orange,1_pear,boy,boy,girl,,,,,,,,boy with pears,4828,fruit,big,,2,8,,boy,,3_pears,38,,boy,1,1,noDet,1
1440,34,List3,Exp,,BoySomeAmyPlates,,1,7,some,,AOI2,AOI8,some,,18,33-33,Amy's,,Click on the boy that has some of Amy's plates,3,3_knives,girl,2_plates,3_spoons,2_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,boy with plates,8868,kitchenwares,small,,2,8,,boy,,2_plates,39,,boy,1,1,noDet,1
1441,34,List3,Filler,,GirlOneSusanPears,,3,9,one,,AOI4,AOI10,one,,42,33-33,Susan's,,Click on the girl that has one of Susan's pears,3,3_bananas,girl,3_oranges,3_apples,1_pear,2_pears,0,boy,boy,girl,,,,,,,,girl with a pear,9332,fruit,small,,4,10,,girl,,1_pear,40,,girl,1,1,a,1
1442,34,List3,Exp,,BoyAllSusanApples,,2,8,all,,AOI1,AOI7,all,,24,44-22,Susan's,,Click on the boy that has all of Susan's apples,3,2_apples,girl,3_pears,3_bananas,2_oranges,1_banana,1_pear,boy,boy,girl,,,,,,,,boy with apples,3887,fruit,small,,1,7,,boy,,2_apples,41,,boy,1,1,noDet,1
1443,34,List3,Exp,,GirlThreeAmySpoons,,4,10,num,,AOI3,AOI9,three,,16,33-33,Amy's,,Click on the girl that has three of Amy's spoons,3,2_forks,girl,3_knives,3_spoons,2_plates,1_fork,1_plate,boy,boy,girl,,,,,,,,girl with spoon,7211,kitchenwares,big,,3,9,,girl,,3_spoons,42,,girl,1,1,noDet,1
1444,34,List3,Exp,,BoySomeSusanBananas,,2,8,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with bananas,6532,fruit,big,,1,7,,boy,,3_bananas,43,,boy,1,1,noDet,1
1445,34,List3,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with rulers,7585,stationeries,big,,4,10,,girl,,3_rulers,44,,girl,1,1,noDet,1
1446,34,List3,Exp,,BoyThreeSusanApples,,2,8,num,,AOI1,AOI7,three,,2,33-33,Susan's,,Click on the boy that has three of Susan's apples,3,3_apples,girl,2_oranges,2_bananas,3_pears,1_banana,1_orange,boy,boy,girl,,,,,,,,boy with apples,4831,fruit,big,,1,7,,boy,,3_apples,45,,boy,1,1,noDet,1
1447,34,List3,Exp,,GirlTwoAmyKnives,,4,10,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with knives,8472,kitchenwares,small,,3,9,,girl,,2_knives,46,,girl,1,1,noDet,1
1448,34,List3,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with pencils,9284,stationeries,big,,4,10,,girl,,4_pencils,47,,girl,1,1,noDet,1
1449,34,List3,Exp,,BoyThreeMichaelPencils,,1,7,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with pencils,6576,stationeries,big,,2,8,,boy,,3_pencils,48,,boy,1,1,noDet,1
1450,68,List3,Prac,kitchware_Amy_Monday,,Residue_kitchen,4,,,num,AOI3,AOI9,,three,5,44-22,Amy,Click on the girl that has three of Amy's knives,,,2_spoons,girl,3_forks,3_knives,2_plates,1_fork,1_knife,boy,boy,girl,knives,D4_forks,D2_spoons,D4_knives,production practice,1,GirlThreeAmyknives,girl with the 3 knives,,kitchenwares,,big,3,,girl,,3_knives,,,,girl,0,0,three,0
1451,68,List3,Prac,kitchware_Amy_Tuesday,,Slience,2,,,some,AOI4,AOI10,,some,6,33-33,Amy,Click on the girl that has some of Amy's forks,,,3_spoons,girl,2_knives,3_plates,2_forks,1_fork,1_knife,boy,boy,girl,forks,D3_forks,D3_spoons,D3_knives,production practice,2,GirlSomeAmyforks,girl with 2 forks,,kitchenwares,,big,4,,girl,,2_forks,,,,girl,0,0,two,0
1452,68,List3,Filler,,GirlFourMichaelPencils,,3,9,four,,AOI4,AOI10,four,,48,44-22,Michael's,,Click on the girl that has four of Michael's pencils,3,1_ruler,girl,2_erasers,3_scissors,4_pencils,1_ruler,1_scissor,boy,boy,girl,,,,,,,,girl with 4 pencils,7476,stationeries,big,,4,10,,girl,,4_pencils,1,,girl,1,1,four,1
1453,68,List3,Exp,,BoyAllAmyKnives,,1,7,all,,AOI2,AOI8,all,,14,33-33,Amy's,,Click on the boy that has all of Amy's knives,3,2_spoons,girl,3_knives,2_plates,3_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,boy with 3 knives,6611,kitchenwares,big,,2,8,,boy,,3_knives,2,,boy,1,1,three,1
1454,68,List3,Exp,,GirlSomeMichaelRulers,,3,9,some,,AOI4,AOI10,some,,26,44-22,Michael's,,Click on the girl that has some of Michael's rulers,3,3_pencils,girl,2_scissors,2_erasers,3_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,girl with 3 rulers,8291,stationeries,big,,4,10,,girl,,3_rulers,3,,girl,1,1,three,1
1455,68,List3,Exp,,GirlSomeAmyForks,,3,9,some,,AOI4,AOI10,some,,36,44-22,Amy's,,Click on the girl that has some of Amy's forks,3,3_plates,girl,2_knives,2_spoons,3_forks,1_plate,1_fork,boy,boy,girl,,,,,,,,girl with 3 forks,5439,kitchenwares,big,,4,10,,girl,,3_forks,4,,girl,1,1,three,1
1456,68,List3,Exp,,BoyThreeMichaelPencils,,1,7,num,,AOI2,AOI8,three,,11,33-33,Michael's,,Click on the boy that has three of Michael's pencils,3,2_erasers,girl,3_pencils,2_rulers,3_scissors,1_ruler,1_eraser,boy,boy,girl,,,,,,,,boy with 3 pencils,6599,stationeries,big,,2,8,,boy,,3_pencils,5,,boy,1,1,three,1
1457,68,List3,Filler,,BoyFourMichaelScissors,,2,8,four,,AOI1,AOI7,four,,43,44-22,Michael's,,Click on the boy that has four of Michael's scissors,3,4_scissors,girl,1_pencil,2_rulers,3_erasers,1_pencil,1_eraser,boy,boy,girl,,,,,,,,boy with 4 pairs of scissors,10217,stationeries,big,,1,7,,boy,,4_scissors,6,,boy,1,1,four,1
1458,68,List3,Exp,,GirlThreeSusanBananas,,3,9,num,,AOI4,AOI10,three,,19,44-22,Susan's,,Click on the girl that has three of Susan's bananas,3,3_oranges,girl,2_apples,2_pears,3_bananas,1_banana,1_orange,boy,boy,girl,,,,,,,,girl with 3 bananas,5615,fruit,big,,4,10,,girl,,3_bananas,7,,girl,1,1,three,1
1459,68,List3,Exp,,GirlAllSusanPears,,3,9,all,,AOI4,AOI10,all,,6,33-33,Susan's,,Click on the girl that has all of Susan's pears,3,2_oranges,girl,3_bananas,2_apples,3_pears,1_apple,1_orange,boy,boy,girl,,,,,,,,girl with 3 pears,5574,fruit,big,,4,10,,girl,,3_pears,8,,girl,1,1,three,1
1460,68,List3,Filler,,BoyOneSusanApples,,2,8,one,,AOI1,AOI7,one,,37,33-33,Susan's,,Click on the boy that has one of Susan's apples,3,1_apple,girl,3_pears,3_bananas,3_oranges,2_apples,0,boy,boy,girl,,,,,,,,boy with one apple,4512,fruit,small,,1,7,,boy,,1_apple,9,,boy,1,1,one,1
1461,68,List3,Filler,,BoyOneAmyPlates,,2,8,one,,AOI1,AOI7,one,,38,33-33,Amy's,,Click on the boy that has one of Amy's plates,3,1_plate,girl,3_knives,3_forks,3_spoons,2_plates,0,boy,boy,girl,,,,,,,,boy with one plate,5433,kitchenwares,small,,1,7,,boy,,1_plate,10,,boy,1,1,one,1
1462,68,List3,Exp,,GirlThreeMichaelRulers,,3,9,num,,AOI4,AOI10,three,,30,44-22,Michael's,,Click on the girl that has three of Michael's rulers,3,3_erasers,girl,2_pencils,2_scissors,3_rulers,1_ruler,1_eraser,boy,boy,girl,,,,,,,,girl with 3 rulers,5961,stationeries,big,,4,10,,girl,,3_rulers,11,,girl,1,1,three,1
1463,68,List3,Exp,,GirlAllMichaelScissors,,4,10,all,,AOI3,AOI9,all,,10,33-33,Michael's,,Click on the girl that has all of Michael's scissors,3,3_rulers,girl,2_erasers,3_scissors,2_pencils,1_pencil,1_eraser,boy,boy,girl,,,,,,,,girl with 3 pairs of scissors,7193,stationeries,big,,3,9,,girl,,3_scissors,12,,girl,1,1,three,1
1464,68,List3,Filler,,GirlOneMichaelErasers,,4,10,one,,AOI3,AOI9,one,,41,33-33,Michael's,,Click on the girl that has one of Michael's erasers,3,3_pencils,girl,3_scissors,1_eraser,3_rulers,2_erasers,0,boy,boy,girl,,,,,,,,girl with one eraser,4854,stationeries,small,,3,9,,girl,,1_eraser,13,,girl,1,1,one,1
1465,68,List3,Exp,,BoyAllAmySpoons,,2,8,all,,AOI1,AOI7,all,,32,44-22,Amy's,,Click on the boy that has all of Amy's spoons,3,2_spoons,girl,3_knives,3_forks,2_plates,1_fork,1_knife,boy,boy,girl,,,,,,,,boy with 2 spoons,6770,kitchenwares,small,,1,7,,boy,,2_spoons,14,,boy,1,1,two,1
1466,68,List3,Filler,,BoyOneAmySpoons,,1,7,one,,AOI2,AOI8,one,,39,33-33,Amy's,,Click on the boy that has one of Amy's spoons,3,3_forks,girl,1_spoon,3_plates,3_knives,2_spoons,0,boy,boy,girl,,,,,,,,boy with one spoon,5465,kitchenwares,small,,2,8,,boy,,1_spoon,15,,boy,1,1,one,1
1467,68,List3,Filler,,GirlFourSusanOranges,,4,10,four,,AOI3,AOI9,four,,45,44-22,Susan's,,Click on the girl that has four of Susan's oranges,3,2_pears,girl,3_apples,4_oranges,1_banana,1_banana,1_apple,boy,boy,girl,,,,,,,,girl with 4 oranges,7067,fruit,big,,3,9,,girl,,4_oranges,16,,girl,1,1,four,1
1468,68,List3,Filler,,GirlFourAmyPlates,,3,9,four,,AOI4,AOI10,four,,47,44-22,Amy's,,Click on the girl that has four of Amy's plates,3,1_knife,girl,3_forks,2_spoons,4_plates,1_knife,1_fork,boy,boy,girl,,,,,,,,girl with 4 plates,6537,kitchenwares,big,,4,10,,girl,,4_plates,17,,girl,1,1,four,1
1469,68,List3,Exp,,BoySomeMichaelPencils,,1,7,some,,AOI2,AOI8,some,,7,33-33,Michael's,,Click on the boy that has some of Michael's pencils,3,3_scissors,girl,2_pencils,3_erasers,2_rulers,1_pencil,1_ruler,boy,boy,girl,,,,,,,,boy with 3 pencils,4707,stationeries,small,,2,8,,boy,,2_pencils,18,,boy,1,1,three,0
1470,68,List3,Exp,,GirlTwoSusanOranges,,3,9,num,,AOI4,AOI10,two,,20,44-22,Susan's,,Click on the girl that has two of Susan's oranges,3,3_pears,girl,2_bananas,3_apples,2_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,girl with 2 oranges,4920,fruit,small,,4,10,,girl,,2_oranges,19,,girl,1,1,two,1
1471,68,List3,Exp,,BoyTwoAmyPlates,,2,8,num,,AOI1,AOI7,two,,33,44-22,Amy's,,Click on the boy that has two of Amy's plates,3,2_plates,girl,3_spoons,2_forks,3_knives,1_spoon,1_knife,boy,boy,girl,,,,,,,,boy with 2 plates,5374,kitchenwares,small,,1,7,,boy,,2_plates,20,,boy,1,1,two,1
1472,68,List3,Exp,,BoySomeSusanBananas,,2,8,some,,AOI1,AOI7,some,,21,44-22,Susan's,,Click on the boy that has some of Susan's bananas,3,3_bananas,girl,2_oranges,3_apples,2_pears,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 3 bananas,5789,fruit,big,,1,7,,boy,,3_bananas,21,,boy,1,1,three,1
1473,68,List3,Exp,,BoyTwoSusanPears,,2,8,num,,AOI1,AOI7,two,,1,33-33,Susan's,,Click on the boy that has two of Susan's pears,3,2_pears,girl,3_bananas,2_apples,3_oranges,1_apple,1_pear,boy,boy,girl,,,,,,,,boy with 2 pears,5881,fruit,small,,1,7,,boy,,2_pears,22,,boy,1,1,two,1
1474,68,List3,Filler,,GirlFourAmyKnives,,4,10,four,,AOI3,AOI9,four,,46,44-22,Amy's,,Click on the girl that has four of Amy's knives,3,1_spoon,girl,3_plates,4_knives,2_forks,1_spoon,1_plate,boy,boy,girl,,,,,,,,girl with 4 knives,7660,kitchenwares,big,,3,9,,girl,,4_knives,23,,girl,1,1,four,1
1475,68,List3,Exp,,GirlSomeAmyKnives,,4,10,some,,AOI3,AOI9,some,,35,44-22,Amy's,,Click on the girl that has some of Amy's knives,3,3_spoons,girl,2_forks,3_knives,2_plates,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 3 knives,5862,kitchenwares,big,,3,9,,girl,,3_knives,24,,girl,1,1,three,1
1476,68,List3,Exp,,BoySomeSusanApples,,2,8,some,,AOI1,AOI7,some,,3,33-33,Susan's,,Click on the boy that has some of Susan's apples,3,2_apples,girl,3_pears,2_bananas,3_oranges,1_apple,1_banana,boy,boy,girl,,,,,,,,boy with 2 apples,4838,fruit,small,,1,7,,boy,,2_apples,25,,boy,1,1,two,1
1477,68,List3,Exp,,GirlTwoAmyKnives,,4,10,num,,AOI3,AOI9,two,,15,33-33,Amy's,,Click on the girl that has two of Amy's knives,3,2_spoons,girl,3_plates,2_knives,3_forks,1_spoon,1_knife,boy,boy,girl,,,,,,,,girl with 2 knives,5626,kitchenwares,small,,3,9,,girl,,2_knives,26,,girl,1,1,two,1
1478,68,List3,Exp,,BoyTwoMichaelScissors,,1,7,num,,AOI2,AOI8,two,,12,33-33,Michael's,,Click on the boy that has two of Michael's scissors,3,3_rulers,girl,2_scissors,2_pencils,3_erasers,1_pencil,1_scissor,boy,boy,girl,,,,,,,,boy with 2 pairs of scissors,7901,stationeries,small,,2,8,,boy,,2_scissors,27,,boy,1,1,two,1
